"AttributeId","Action","ActionParams","AttArray","Condition","ReplaceSkill"
"11210009","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,26250,0,1,4,5,1750,0,1,4,6,2275,0,1,4,7,7000,0,1,4,10,3150,0,1,4,11,420,0,1,4,12,350,0,1,4,13,0.26,0,1,4,26,0.04,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11210010","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,35250,0,1,4,5,2350,0,1,4,6,3055,0,1,4,7,9400,0,1,4,10,4230,0,1,4,11,564,0,1,4,12,470,0,1,4,13,0.35,0,1,4,26,0.05,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11210011","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,46500,0,1,4,5,3100,0,1,4,6,4030,0,1,4,7,12400,0,1,4,10,5580,0,1,4,11,744,0,1,4,12,620,0,1,4,13,0.47,0,1,4,26,0.06,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11210012","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,60000,0,1,4,5,4000,0,1,4,6,5200,0,1,4,7,16000,0,1,4,10,7200,0,1,4,11,960,0,1,4,12,800,0,1,4,13,0.6,0,1,4,26,0.08,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11210013","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,75000,0,1,4,5,5000,0,1,4,6,6500,0,1,4,7,20000,0,1,4,10,9000,0,1,4,11,1200,0,1,4,12,1000,0,1,4,13,0.75,0,1,4,26,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211001","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,5,200,0.2,1,4,6,200,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211002","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.50,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211003","moduseskill","(0,100,13511001,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11211004","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.20,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211005","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,25,0.1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211006","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,5,200,0.2,1,4,6,200,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211007","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,26,0.5,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211008","moduseskill","(0,100,13511002,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11211009","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,26,0.3,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211010","moduseskill","(0,100,13511003,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11211011","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,5,200,0.2,1,4,6,200,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211012","modspeeddown","(0,100,0,0,0,0,0,0,0,0)","(4,31,0,0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211013","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,5,0,0.15,0,4,6,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211014","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,7,0,0.20,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211015","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,23,1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211016","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,5,200,0.2,1,4,6,200,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211017","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,28,0,0.50,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211018","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,13,1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211019","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,28,0,0.20,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211020","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,29,0.3,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211021","modhp","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211022","modhp","(0,100,10000,10000,1,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211023","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,7,0,-0.30,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11211024","modcallnpc","(0,100,76980068,0,0,0,0,0,0,0,-200,-200,0,0,1,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211025","modcallnpc","(0,100,76980069,0,0,0,0,0,0,0,-200,-200,0,0,1,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211026","modcallnpc","(0,100,76980070,0,0,0,0,0,0,0,-200,-200,0,0,1,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211027","modcallnpc","(0,100,76980071,0,0,0,0,0,0,0,-200,-200,0,0,1,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11211028","modhp","(0,100,1,1,2,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11220000","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11230000","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11240001","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11240002","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240003","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240004","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240005","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240006","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240007","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240008","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240009","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240010","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240011","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240012","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240013","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240014","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240015","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11240016","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11250001","modpk","(0,100,0,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11250002","modpk","(0,100,1,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11250003","modpk","(0,100,2,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11250004","modpk","(0,100,3,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11250005","modpk","(0,100,4,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11270001","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270002","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270003","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270004","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,1000,0,1,4,6,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270005","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,3000,0,1,4,6,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270006","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,5000,0,1,4,6,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270007","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270008","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270009","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270010","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270011","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270012","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270013","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270014","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270015","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270016","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.01,1,4,6,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270017","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.03,1,4,6,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270018","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.05,1,4,6,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270019","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270020","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270021","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270022","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270023","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270024","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270025","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270026","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,30000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270027","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270028","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,10000,0,1,4,6,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270029","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,30000,0,1,4,6,30000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270030","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,50000,0,1,4,6,50000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270031","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270032","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,30000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270033","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,50000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270034","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270035","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270036","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,10000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270037","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270038","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270039","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.5,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270040","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.1,1,4,6,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270041","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.3,1,4,6,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270042","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.5,1,4,6,0,0.5,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270043","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270044","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270045","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.5,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270046","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270047","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270048","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.5,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270049","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270050","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270051","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270052","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270053","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270054","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270055","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270056","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270057","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270058","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270059","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270060","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,33,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270061","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270062","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270063","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270064","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270065","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270066","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270067","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270068","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270069","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270070","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270071","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270072","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,34,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270073","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270074","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270075","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270076","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270077","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270078","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270079","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270080","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270081","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270082","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270083","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,20,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270084","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,32,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270085","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270086","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270087","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270088","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270089","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270090","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270091","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270092","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270093","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270094","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,1000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270095","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,3000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270096","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,5000,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270097","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270098","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270099","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,17,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270100","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270101","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270102","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270103","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270104","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270105","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270106","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,0,0.01,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270107","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,0,0.03,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270108","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270109","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270110","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270111","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270112","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270113","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270114","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270115","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270116","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270117","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270118","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270119","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270120","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,24,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270121","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270122","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270123","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270124","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270125","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270126","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270127","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270128","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270129","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270130","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270131","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270132","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270133","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,23,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270134","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,23,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270135","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,23,0.3,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270136","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,23,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11270137","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,23,0.2,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
