"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15032172","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032173","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001033,100)","(90052097)","","","0","71000001","(229840,18650,3768)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032174","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001032,100)","(90052097)","","","0","71000001","(229340,22120,3768)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032175","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001035,100)","(90052097)","","","0","71000001","(225530,19730,3768)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032176","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001066,100)","(90052098)","","","0","71000001","(220080,64600,1318)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032177","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032178","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001071,100)","(90052098)","","","0","71000001","(220690,76500,2058)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032179","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001074,100)","(90052098)","","","0","71000001","(211280,75860,1318)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032180","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001076,100)","(90052098)","","","0","71000001","(211990,85290,1318)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032181","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001107,100)","(90052099)","","","0","71000001","(161410,67150,1088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032182","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001108,100)","(90052099)","","","0","71000001","(166200,71180,1648)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032183","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032184","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001112,100)","(90052099)","","","0","71000001","(173261,73680,1567)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032185","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001112,100)","(90052099)","","","0","71000001","(173261,73680,1567)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032186","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004216,100)","(90052011)","","","0","71000001","(105830,40060,1280)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032187","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004215,100)","(90052011)","","","0","71000001","(100720,39400,1260)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032188","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004217,100)","(90052099)","","","0","71000001","(161909,72550,1660)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032189","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032190","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004219,100)","(90052086)","","","0","71000001","(52269,169860,1550)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032191","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004220,100)","(90052097)","","","0","71000001","(217760,74150,2130)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032192","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032193","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004222,100)","(90052009)","","","0","71000001","(70152,8678,5275)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032194","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004223,100)","(90052009)","","","0","71000001","(69205,7110,5245)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032195","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004220,100)","(90052097)","","","0","71000001","(217760,74150,2130)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032196","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032197","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004225,100)","(90052011)","","","0","71000001","(98310,45510,1280)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032198","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004226,100)","(90052011)","","","0","71000001","(94970,18980,690)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032199","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004227,100)","(90052011)","","","0","71000001","(94370,21400,690)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032200","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004228,100)","(90052096)","","","0","71000001","(191800,29490,3270)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032201","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004229,100)","(90052004)","","","0","71000001","(64940,65860,4470)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032202","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032203","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004321,100)","(90052098)","","","0","71000001","(224420,75640,2080)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032204","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004226,100)","(90052011)","","","0","71000001","(94970,18980,690)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032205","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032206","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004320,100)","(90052096)","","","0","71000001","(194510,38380,3290)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032207","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004229,100)","(90052004)","","","0","71000001","(64940,65860,4470)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032208","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032209","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004322,100)","(90052009)","","","0","71000001","(73102,13208,3825)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032210","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76004321,100)","(90052098)","","","0","71000001","(224420,75640,2080)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032211","4","76","0","100","0","0","90306361","0","0","0","0","0","15030509","(0,1)","","","","","71000001","","","","","","","","","1","0","1000","","","","","","","","","","","","","","","","1","","","","(""0"",""0"",""ChooseBreakBtn"",""0"",""0"",""0"",""0"")","","",""
"15032212","4","76","0","100","0","0","90306361","0","0","0","0","0","15030557","(0,1)","","","","","71000001","","","","","","","","","1","0","1000","","","","","","","","","","","","","","","","1","","","","(""0"",""0"",""ChooseBreakBtn"",""0"",""0"",""0"",""0"")","","",""
"15032213","4","76","0","100","0","0","90306361","0","0","0","0","0","15030605","(0,1)","","","","","71000001","","","","","","","","","1","0","1000","","","","","","","","","","","","","","","","1","","","","(""0"",""0"",""ChooseBreakBtn"",""0"",""0"",""0"",""0"")","","",""
"15032214","4","76","0","100","0","0","90306361","0","0","0","0","0","15030653","(0,1)","","","","","71000001","","","","","","","","","1","0","1000","","","","","","","","","","","","","","","","1","","","","(""0"",""0"",""ChooseBreakBtn"",""0"",""0"",""0"",""0"")","","",""
"15000596","0","1","1","","0","0","90002311","0","0","17005175","17005186","0","15000598","","(90052001)","0","82010032","90052001","71000001","(19700,31910,2168)","","(19700,31910,2168)","","","","","0","1","2800","0","","","","1","","","","","","","","(10020166)","0","","0","","","","","","","",""
"15000597","0","1","1","","0","1","90002312","0","0","17005175","17005192","0","15000598","","(90052001)","0","82010033","90052001","71000001","(20130,32119,2168)","","(20130,32119,2168)","","","","","0","1","","0","","","","1","","","","","","","","","0","","0","","","","","","","",""
"15000598","0","1","2","","0","1","90002200","0","0","17005175","17005199","0","15000599","","(90052001)","0","82010022","90052001","71000001","(22000,31200,2168)","","(22000,31200,2168)","","","","","0","1","1500","0","70500010","","","1","","","","","","","","","0","","1","","","","","","","",""
"15000599","0","1","2","","0","2","90002313","0","0","17005175","17005218","0","15000600","","(90052001)","0","82010035","90052001","71000001","(21054,29737,2178)","","(21054,29737,2178)","","","","","0","1","1600","0","","","","1","","","","","","","","","0","","0","","","","","","","",""
"15000600","0","0","3","","0","3","90002314","0","0","17005175","17005221","0","15000601","(76004165,1)","(90052001)","0","82010036","90052001","71000001","(21054,29737,2178)","","(21054,29737,2178)","","","","","0","1","1500","0","","(2,30000)","","1","","","","","","","","","0","","0","","","82010037","(6)","","","","(82010037)"
"15000601","0","1","4","","0","4","90002201","0","0","17005175","17005204","0","15000602","","(90052001)","0","82010017","90052001","71000001","(20254,28437,2178)","","(20254,28437,2178)","","","","","0","1","3000","0","","","","1","","","","","","","","","0","","0","","","","","","","",""
"15000602","0","1","4","","0","5","90000681","0","0","17005175","17005224","0","15000603","","(90052001)","0","82010038","90052001","71000001","(19253,26600,2228)","","(19253,26600,2228)","","","","","0","1","3300","0","","","","1","","","","","","","","","0","","1","","","","","","","",""
