"AttributeId","UseType","MoneyChange","ItemGet","RoleAttributeChange","UseCD","WidgetJumpArray","SpawnNpcId","TitleGet","BagSendInType","FriendlinessAdd","OtherRecvItemID","LevelUp","FuncLevelLimit","UpgradeProtectInfoArray","ReducePkValue","GetRechargeNum","logic_id","NeedRedTip","EffectiveTime","ExperienceVipLevel","AddMapCount","ExpNum","ChooseItem","MeditationMedicineTime","OnlyUseInSelfServer","AddHeartValue","SummonNpcID","AddMapTimeArr"
"32101017","1","0","0","0","0","0","","0","2","0","","0","0","","0","0","115000011","","","","","","","","","","",""
"32101018","1","0","0","0","0","0","","0","2","0","","0","0","","0","0","115000009","","","","","","","","","","",""
"32101019","1","0","0","0","0","0","","0","2","0","","0","0","","0","0","115000010","","","","","","","","","","",""
"32101020","1","0","0","0","0","0","","0","2","0","","0","0","","0","0","115000012","","","","","","","","","","",""
"32101021","1","0","0","0","0","0","","0","2","0","","0","0","","0","0","115000013","","","","","","","","","","",""
"32101022","2","0","70991022","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101023","2","0","70990605","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101024","2","0","70990606","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101025","2","0","70990607","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101026","2","0","70990608","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101027","2","0","0","0","0","0","","0","2","0","","0","0","","0","0","","1","7200","1","","","","","","","",""
"32101028","1","0","70980032","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101029","1","0","70980033","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101030","1","0","70980034","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101031","1","0","70980035","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101032","1","0","70980036","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101033","1","0","70980037","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101034","1","0","70980038","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101035","1","0","70980039","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101036","1","0","70980040","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101037","1","0","70980041","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101038","1","0","70980042","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101039","1","0","70980043","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101040","1","0","70980044","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101041","1","0","70980045","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101042","1","0","70980046","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101043","1","0","70980047","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101044","1","0","70980048","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101045","1","0","70980049","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101046","1","0","70980050","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101047","1","0","70980072","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101063","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101064","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101065","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101066","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101067","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101068","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101069","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101070","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101071","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101072","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101073","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101074","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101085","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101086","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101087","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101088","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101089","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101090","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101091","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101092","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101093","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101094","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101095","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101096","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101097","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101098","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101099","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101100","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101101","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101102","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101103","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101104","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101105","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101106","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101107","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101108","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101110","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101111","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101112","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101113","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101114","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101115","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101116","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101117","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101118","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101119","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101120","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101121","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101122","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101123","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101124","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101125","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101126","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101127","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101128","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101129","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101130","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101131","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101132","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101133","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101134","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101135","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101136","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101137","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101138","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101139","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101140","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101141","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101142","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101143","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101144","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101145","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101146","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101147","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101148","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101149","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101150","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101151","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32101152","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
