"AttributeId","UpgradeCost","RecoveryReward","Notice_id","DiamondRecoveryMoney","DiamondRecoveryCost","UpgradeNeedNum"
"54054248","(10,521442)","(10,21878645)","","(10,43754090)","(4,756354)",""
"54054249","(10,525658)","(10,22124861)","93000164","(10,44246522)","(4,764851)",""
"54054250","","","","(10,44742516)","(4,773409)",""
"54099991","","(10,300)","","","",""
"54099992","","(10,600)","","","",""
"54099993","","(10,1200)","","","",""
"54099994","","(10,3000)","","","",""
"54099995","","(10,10000)","","","",""
"54100001","(31061027,1)","(10,10000)","","","","2"
"54100002","(31061027,1)","","","","","3"
"54100003","(31061027,1)","","","","","4"
"54100004","(31061027,1)","","","","","5"
"54100005","(31061027,1)","","","","","6"
"54100006","(31061027,1)","","","","","7"
"54100007","(31061027,1)","","","","","8"
"54100008","(31061027,1)","","","","","9"
"54100009","(31061027,1)","","","","","10"
"54100010","(31061027,1)","","","","","11"
"54100011","(31061027,1)","","","","","12"
"54100012","(31061027,1)","","","","","13"
"54100013","(31061027,1)","","","","","14"
"54100014","(31061027,1)","","","","","15"
"54100015","(31061027,1)","","","","","16"
"54100016","(31061027,1)","","","","","17"
"54100017","(31061027,1)","","","","","18"
"54100018","(31061027,1)","","","","","19"
"54100019","(31061027,1)","","","","","20"
"54100020","","","","","",""
"54101001","(31061028,1)","(10,10000)","","","","2"
"54101002","(31061028,1)","","","","","3"
"54101003","(31061028,1)","","","","","4"
"54101004","(31061028,1)","","","","","5"
"54101005","(31061028,1)","","","","","6"
"54101006","(31061028,1)","","","","","7"
"54101007","(31061028,1)","","","","","8"
"54101008","(31061028,1)","","","","","9"
"54101009","(31061028,1)","","","","","10"
"54101010","","","","","",""
"54102001","(31061029,1)","(10,10000)","","","","2"
"54102002","(31061029,1)","","","","","3"
"54102003","(31061029,1)","","","","","4"
"54102004","(31061029,1)","","","","","5"
"54102005","(31061029,1)","","","","","6"
"54102006","(31061029,1)","","","","","7"
"54102007","(31061029,1)","","","","","8"
"54102008","(31061029,1)","","","","","9"
"54102009","(31061029,1)","","","","","10"
"54102010","","","","","",""
"54103001","(31061030,1)","(10,10000)","","","","2"
"54103002","(31061030,1)","","","","","3"
"54103003","(31061030,1)","","","","","4"
"54103004","(31061030,1)","","","","","5"
"54103005","(31061030,1)","","","","","6"
"54103006","(31061030,1)","","","","","7"
"54103007","(31061030,1)","","","","","8"
"54103008","(31061030,1)","","","","","9"
"54103009","(31061030,1)","","","","","10"
"54103010","","","","","",""
