"AttributeId","ActivityType","CycleIndex","Condition","Reward","TextImage","ParamArr1","ParamArr2","ParamArr3","ParamArr4","ParamArr5"
"136017119","16","1","(350)","(31000177,1)","","","","","(5466)",""
"136017120","16","1","(450)","(31131122,9)","","","","","(5467)",""
"136017121","16","1","(70)","(31000176,5)","","","","","(5468)",""
"136017122","16","1","(200)","(31140201,2)","","","","","(5469)",""
"136017123","16","1","(350)","(31000177,1)","","","","","(5470)",""
"136017124","16","1","(450)","(31131123,9)","","","","","(5471)",""
"136017125","16","1","(70)","(31000176,5)","","","","","(5472)",""
"136017126","16","1","(200)","(31140201,2)","","","","","(5473)",""
"136017127","16","1","(350)","(31000177,1)","","","","","(5474)",""
"136017128","16","1","(450)","(31131124,9)","","","","","(5475)",""
"136018001","17","1","","","","(44)","","","(261)",""
"136018011","17","1","","","","(45)","","","(262)",""
"136018021","17","1","","","","(46)","","","(263)",""
"136018031","17","1","","","","(47)","","","(264)",""
"136018041","17","1","","","","(48)","","","(265)",""
"136018051","17","1","","","","(49)","","","(266)",""
"136018061","17","1","","","","(50)","","","(267)",""
"136018071","17","1","","","","(51)","","","(268)",""
"136018081","17","1","","","","(52)","","","(269)",""
"136018091","17","1","","","","(53)","","","(270)",""
"136018101","17","1","","","","(54)","","","(271)",""
"136018111","17","1","","","","(55)","","","(272)",""
"136019001","18","1","(104000332)","(31051014,3,31010054,20,31010025,1,31000171,1)","(90305339)","(1)","","","(273)",""
"136019002","18","1","(104000334)","(31000028,200,31000029,50,31010025,5,31000163,1)","(90305339)","(1)","","","(274)",""
"136019003","18","1","(104000337)","(31020003,300,31020004,1000,31010025,20,31000162,1)","(90305339)","(1)","","","(275)",""
"136019004","18","2","(104000332)","(31051014,3,31000040,40,31010025,1,31000171,1)","(90305339)","(1)","","","(276)",""
"136019005","18","2","(104000334)","(31020008,120,31000099,30,31010025,5,31000163,1)","(90305339)","(1)","","","(277)",""
"136019006","18","2","(104000337)","(31000156,1,31090039,2,31010025,20,31000162,1)","(90305339)","(1)","","","(278)",""
"136019007","18","3","(104000332)","(31051014,3,31010107,10,31010025,1,31000171,1)","(90305339)","(1)","","","(279)",""
"136019008","18","3","(104000334)","(31000170,8,31010107,20,31010025,5,31000163,1)","(90305339)","(1)","","","(280)",""
"136019009","18","3","(104000337)","(31090139,1,31100018,1,31010025,20,31000162,1)","(90305339)","(1)","","","(281)",""
"136019010","18","4","(104000332)","(31051014,3,31000027,2,31010025,1,31000171,1)","(90305339)","(1)","","","(282)",""
"136019011","18","4","(104000334)","(31000029,50,31000028,200,31010025,5,31000163,1)","(90305339)","(1)","","","(283)",""
"136019012","18","4","(104000337)","(31000106,50,31000105,200,31010025,20,31000162,1)","(90305339)","(1)","","","(284)",""
"136019013","18","5","(104000332)","(31051014,3,31010054,20,31010025,1,31000171,1)","(90305339)","(1)","","","(285)",""
"136019014","18","5","(104000334)","(31090064,1,31020004,500,31010025,5,31000163,1)","(90305339)","(1)","","","(286)",""
"136019015","18","5","(104000337)","(31000062,100,31020003,60,31010025,20,31000162,1)","(90305339)","(1)","","","(287)",""
"136019016","18","6","(104000332)","(31051014,3,31000040,40,31010025,1,31000171,1)","(90305339)","(1)","","","(288)",""
"136019017","18","6","(104000334)","(31102239,1,31000099,50,31010025,5,31000163,1)","(90305339)","(1)","","","(289)",""
"136019018","18","6","(104000337)","(31102240,1,31000099,300,31010025,20,31000162,1)","(90305339)","(1)","","","(290)",""
"136019019","18","7","(104000332)","(31051014,3,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(291)",""
"136019020","18","7","(104000334)","(31110006,1,31110106,1,31010025,5,31000163,1)","(90305339)","(1)","","","(292)",""
"136019021","18","7","(104000337)","(31110007,1,31110107,1,31010025,20,31000162,1)","(90305339)","(1)","","","(293)",""
"136019022","18","1","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(294)",""
"136019023","18","1","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(295)",""
"136019024","18","1","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(296)",""
"136019025","18","2","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(297)",""
"136019026","18","2","(104000334)","(31090132,20,31090131,20,31010025,5,31000163,1)","(90305339)","(1)","","","(298)",""
"136019027","18","2","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(299)",""
"136019028","18","3","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(300)",""
"136019029","18","3","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(301)",""
"136019030","18","3","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(302)",""
"136019031","18","4","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(303)",""
"136019032","18","4","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(304)",""
"136019033","18","4","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(305)",""
"136019034","18","5","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(306)",""
"136019035","18","5","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(307)",""
"136019036","18","5","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(308)",""
"136019037","18","6","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(309)",""
"136019038","18","6","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(310)",""
"136019039","18","6","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(311)",""
"136019040","18","7","(104000332)","(31090012,1,31090011,1,31010025,1,31000171,1)","(90305339)","(1)","","","(312)",""
"136019041","18","7","(104000334)","(31090131,20,31090132,20,31010025,5,31000163,1)","(90305339)","(1)","","","(313)",""
"136019042","18","7","(104000337)","(31000063,30,31000156,1,31010025,20,31000162,1)","(90305339)","(1)","","","(314)",""
"136020001","19","1","(1)","(31020004,1)","(90305340)","","","","(315)",""
"136020002","19","1","(2)","(31020004,3)","(90305340)","","","","(316)",""
"136020003","19","1","(3)","(31020004,5)","(90305340)","","","","(317)",""
"136020004","19","1","(4)","(31020004,7)","(90305340)","","","","(318)",""
"136020005","19","1","(5)","(31020004,9)","(90305340)","","","","(319)",""
"136020006","19","1","(6)","(31020004,1,31020003,5)","(90305340)","","","","(320)",""
"136020007","19","1","(7)","(31020004,1)","(90305340)","","","","(321)",""
"136024001","23","1","","","","","","","(322)",""
"136025001","24","1","","","","","","","(323)",""
"136026001","25","1","","","","","","","(324)",""
"136027001","26","1","(500)","(31010025,5,31102204,1)","","","","","(325)",""
"136027002","26","1","(1000)","(31010025,11,31102214,1)","","","","","(326)",""
"136027003","26","1","(2000)","(31010025,11,31102205,1)","","","","","(327)",""
"136027004","26","1","(5000)","(31010025,50,31102215,1,31101128,1)","","","","","(328)",""
"136027011","26","1","(1000)","(31000105,30,31102205,1)","","","","","(329)",""
"136027012","26","1","(2000)","(31000106,15,31102215,1)","","","","","(330)",""
"136027013","26","1","(5000)","(31000099,50,31102225,1)","","","","","(331)",""
"136027014","26","1","(10000)","(31000100,5,31102235,1)","","","","","(332)",""
"136027015","26","1","(20000)","(31000101,5,31102245,1,31110108,1)","","","","","(333)",""
"136028001","27","1","(500,1000)","(31010025,5,31102204,1)","","","","","(334)",""
"136028002","27","1","(1000,2000)","(31010025,10,31102214,1)","","","","","(335)",""
"136028003","27","1","(2000,3000)","(31010025,20,31102205,1)","","","","","(336)",""
"136028004","27","1","(5000,10000)","(31010025,50,31102215,1,31101128,1)","","","","","(337)",""
"136028011","27","1","(500,1000)","(31000105,31,31102205,1)","","","","","(338)",""
"136028012","27","1","(1000,2000)","(31000106,16,31102215,1)","","","","","(339)",""
"136028013","27","1","(2000,3000)","(31000099,50,31102225,1)","","","","","(340)",""
"136028014","27","1","(5000,10000)","(31000100,5,31102235,1)","","","","","(341)",""
"136028015","27","1","(20000,100000)","(31000101,5,31102245,1,31110108,1)","","","","","(342)",""
"136029001","28","1","(1,1)","(31130440,1,31110008,1)","","","","","(343)",""
"136029002","28","1","(2,2)","(31110008,1)","","","","","(344)",""
"136029003","28","1","(3,3)","(31110007,1)","","","","","(345)",""
"136029004","28","1","(4,20)","(31110006,1)","","","","","(346)",""
"136029005","28","1","(21,100)","(31110005,1)","","","","","(347)",""
"136030001","29","1","(1,1)","(31000105,400,31000106,100,31090536,3,31030093,20)","","","","","(348)",""
"136030002","29","1","(2,2)","(31000105,320,31000106,80,31090536,3)","","","","","(349)",""
"136030003","29","1","(3,3)","(31000105,240,31000106,60,31090536,2)","","","","","(350)",""
"136030004","29","1","(4,10)","(31000105,160,31000106,40,31090536,1)","","","","","(351)",""
"136030005","29","1","(11,30)","(31000105,80,31000106,20)","","","","","(352)",""
"136031001","30","1","(1,1)","(31130440,1,31110008,1)","","","","","(353)",""
"136031002","30","1","(2,2)","(31110008,1)","","","","","(354)",""
"136031003","30","1","(3,3)","(31110007,1)","","","","","(355)",""
"136031004","30","1","(4,20)","(31110006,1)","","","","","(356)",""
"136031005","30","1","(21,100)","(31110005,1)","","","","","(357)",""
"136032001","31","1","(1,1)","(31130440,1,31110008,1)","","","","","(358)",""
"136032002","31","1","(2,2)","(31110008,1)","","","","","(359)",""
"136032003","31","1","(3,3)","(31110007,1)","","","","","(360)",""
"136032004","31","1","(4,20)","(31110006,1)","","","","","(361)",""
"136032005","31","1","(21,100)","(31110005,1)","","","","","(362)",""
"136033001","32","1","(1,1)","(31130440,1,31110008,1)","","","","","(363)",""
"136033002","32","1","(2,2)","(31110008,1)","","","","","(364)",""
"136033003","32","1","(3,3)","(31110007,1)","","","","","(365)",""
"136033004","32","1","(4,20)","(31110006,1)","","","","","(366)",""
"136033005","32","1","(21,100)","(31110005,1)","","","","","(367)",""
"136034001","33","1","(1,1)","(31130440,1,31110008,1)","","","","","(368)",""
"136034002","33","1","(2,2)","(31110008,1)","","","","","(369)",""
"136034003","33","1","(3,3)","(31110007,1)","","","","","(370)",""
"136034004","33","1","(4,20)","(31110006,1)","","","","","(371)",""
"136034005","33","1","(21,100)","(31110005,1)","","","","","(372)",""
"136035001","34","1","(1,1)","(31130440,1,31110008,1)","","","","","(373)",""
"136035002","34","1","(2,2)","(31110008,1)","","","","","(374)",""
"136035003","34","1","(3,3)","(31110007,1)","","","","","(375)",""
"136035004","34","1","(4,20)","(31110006,1)","","","","","(376)",""
"136035005","34","1","(21,100)","(31110005,1)","","","","","(377)",""
"136036001","35","1","(1,1)","(31130440,1,31110008,1)","","","","","(378)",""
"136036002","35","1","(2,2)","(31110008,1)","","","","","(379)",""
"136036003","35","1","(3,3)","(31110007,1)","","","","","(380)",""
"136036004","35","1","(4,20)","(31110006,1)","","","","","(381)",""
"136036005","35","1","(21,100)","(31110005,1)","","","","","(382)",""
"136037001","36","1","(1,1)","(31130440,1,31110008,1)","","","","","(383)",""
"136037002","36","1","(2,2)","(31110008,1)","","","","","(384)",""
"136037003","36","1","(3,3)","(31110007,1)","","","","","(385)",""
"136037004","36","1","(4,20)","(31110006,1)","","","","","(386)",""
"136037005","36","1","(21,100)","(31110005,1)","","","","","(387)",""
"136038001","37","1","(1,1)","(31130440,1,31110008,1)","","","","","(388)",""
"136038002","37","1","(2,2)","(31110008,1)","","","","","(389)",""
"136038003","37","1","(3,3)","(31110007,1)","","","","","(390)",""
"136038004","37","1","(4,20)","(31110006,1)","","","","","(391)",""
"136038005","37","1","(21,100)","(31110005,1)","","","","","(392)",""
"136225001","24","1","","","","","","","(393)",""
"136226001","25","1","","","","","","","(394)",""
"136229001","28","1","(1,1)","(31130440,1,31110008,1)","","","","","(395)",""
"136229002","28","1","(2,2)","(31110008,1)","","","","","(396)",""
"136229003","28","1","(3,3)","(31110007,1)","","","","","(397)",""
"136229004","28","1","(4,20)","(31110006,1)","","","","","(398)",""
"136229005","28","1","(21,100)","(31110005,1)","","","","","(399)",""
"136230001","29","1","(1,1)","(31000105,400,31000106,100,31090536,3,31030093,20)","","","","","(400)",""
"136230002","29","1","(2,2)","(31000105,320,31000106,80,31090536,3)","","","","","(401)",""
"136230003","29","1","(3,3)","(31000105,240,31000106,60,31090536,2)","","","","","(402)",""
"136230004","29","1","(4,10)","(31000105,160,31000106,40,31090536,1)","","","","","(403)",""
"136230005","29","1","(11,30)","(31000105,80,31000106,20)","","","","","(404)",""
"136231001","30","1","(1,1)","(31130440,1,31110008,1)","","","","","(405)",""
"136231002","30","1","(2,2)","(31110008,1)","","","","","(406)",""
"136231003","30","1","(3,3)","(31110007,1)","","","","","(407)",""
"136231004","30","1","(4,20)","(31110006,1)","","","","","(408)",""
"136231005","30","1","(21,100)","(31110005,1)","","","","","(409)",""
"136232001","31","1","(1,1)","(31130440,1,31110008,1)","","","","","(410)",""
"136232002","31","1","(2,2)","(31110008,1)","","","","","(411)",""
"136232003","31","1","(3,3)","(31110007,1)","","","","","(412)",""
"136232004","31","1","(4,20)","(31110006,1)","","","","","(413)",""
"136232005","31","1","(21,100)","(31110005,1)","","","","","(414)",""
"136233001","32","1","(1,1)","(31130440,1,31110008,1)","","","","","(415)",""
"136233002","32","1","(2,2)","(31110008,1)","","","","","(416)",""
"136233003","32","1","(3,3)","(31110007,1)","","","","","(417)",""
"136233004","32","1","(4,20)","(31110006,1)","","","","","(418)",""
"136233005","32","1","(21,100)","(31110005,1)","","","","","(419)",""
"136425001","24","1","","","","","","","(420)",""
"136426001","25","1","","","","","","","(421)",""
"136429001","28","1","(1,1)","(31130440,1,31110008,1)","","","","","(422)",""
"136429002","28","1","(2,2)","(31110008,1)","","","","","(423)",""
"136429003","28","1","(3,3)","(31110007,1)","","","","","(424)",""
"136429004","28","1","(4,20)","(31110006,1)","","","","","(425)",""
"136429005","28","1","(21,100)","(31110005,1)","","","","","(426)",""
"136430001","29","1","(1,1)","(31000105,400,31000106,100,31090536,3,31030093,20)","","","","","(427)",""
"136430002","29","1","(2,2)","(31000105,320,31000106,80,31090536,3)","","","","","(428)",""
"136430003","29","1","(3,3)","(31000105,240,31000106,60,31090536,2)","","","","","(429)",""
"136430004","29","1","(4,10)","(31000105,160,31000106,40,31090536,1)","","","","","(430)",""
"136430005","29","1","(11,30)","(31000105,80,31000106,20)","","","","","(431)",""
"136431001","30","1","(1,1)","(31130440,1,31110008,1)","","","","","(432)",""
"136431002","30","1","(2,2)","(31110008,1)","","","","","(433)",""
"136431003","30","1","(3,3)","(31110007,1)","","","","","(434)",""
"136431004","30","1","(4,20)","(31110006,1)","","","","","(435)",""
"136431005","30","1","(21,100)","(31110005,1)","","","","","(436)",""
"136432001","31","1","(1,1)","(31130440,1,31110008,1)","","","","","(437)",""
"136432002","31","1","(2,2)","(31110008,1)","","","","","(438)",""
"136432003","31","1","(3,3)","(31110007,1)","","","","","(439)",""
"136432004","31","1","(4,20)","(31110006,1)","","","","","(440)",""
"136432005","31","1","(21,100)","(31110005,1)","","","","","(441)",""
"136433001","32","1","(1,1)","(31130440,1,31110008,1)","","","","","(442)",""
"136433002","32","1","(2,2)","(31110008,1)","","","","","(443)",""
"136433003","32","1","(3,3)","(31110007,1)","","","","","(444)",""
"136433004","32","1","(4,20)","(31110006,1)","","","","","(445)",""
"136433005","32","1","(21,100)","(31110005,1)","","","","","(446)",""
"136143001","43","1","(0)","(0,31090527,1,1,31000100,1,2,31000170,1,3,31020056,1,4,31020055,1,5,31020054,1)","(91260839)","(31010011,2,350000,31010057,1,250000,31010059,30,50000,31010115,3,100000,31010060,40,250000)","(31020004,80,350000,31020005,10,100000,31000105,12,250000,31000099,12,250000,31059001,10,50000)","(31000063,2,200000,31061005,2,200000,31000166,1,50000,31000170,2,300000,31000100,2,250000)","(447)",""
