"AttributeId","Icon","Effects","ComponentIndex","Sockets","EffectsX","EffectsY","EffectsZ","EffectsRoll","EffectsPitch","EffectsYaw","ColorR","ColorG","ColorB","ColorA","MeshName","MeshSlot","MeshAnim","MeshLocation","MeshRotation","NpcId","ScaleX","ScaleY","ScaleZ","MoveLength","MoveTime","MoveAcceleration","ActionType","IsStealth ","IsPose","ShapeshiftId","ChangeBase","GhostNum","GhostMesh","GhostBp","GhostShapeshiftId","IsChangeMount","IsPlayChangeMountAnim","IsChangeWing","IsPlayChangeWingAnim","IsPlayChangePatronSaintAnim","ShowIcon","BuffName","BuffDescription","FriendLegionSeeColor","EnemyLegionSeeColor","TrailParticleEffects","TrailComponentIndex","TrailParticleSockets","AdsorbentSocket","CameraVague","IsShowBuffWithFashion","ChangeShapeId"
"12240081","0","(91135429,91135433,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240082","0","(91135430,91135434,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240083","0","(91135506,91135509,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240084","0","(91135507,91135510,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240085","0","(91135508,91135511,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240086","0","(91135443,91135444,91135451,91135452,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240087","0","(91135445,91135446,91135453,91135454,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240088","0","(91135447,91135448,91135455,91135456,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240089","0","(91135449,91135450,91135457,91135458,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240090","0","(91135512,91135515,91135518,91135521,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240091","0","(91135513,91135516,91135519,91135522,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240092","0","(91135514,91135517,91135520,91135523,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240093","0","(91135419,91135423,91135419,91135423,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240094","0","(91135420,91135424,91135420,91135424,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240095","0","(91135421,91135425,91135421,91135425,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240096","0","(91135422,91135426,91135422,91135426,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240097","0","(91135494,91135497,91135494,91135497,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240098","0","(91135495,91135498,91135495,91135498,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240099","0","(91135496,91135499,91135496,91135499,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""ChongZhu_01"",""FuMo_02"",""ChongZhu_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240100","0","(91135524,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240101","0","(91135525,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240102","0","(91135526,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240103","0","(91135527,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240104","0","(91135528,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240105","0","(91135529,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240106","0","(91135530,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240107","0","(91135535,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""ChongZhu_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240108","0","(91135536,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""ChongZhu_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240109","0","(91135537,91135538,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""ChongZhu_01"",""ChongZhu_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240110","0","(91135539,91135539,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""ChongZhu_01"",""ChongZhu_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240111","0","(91135540,91135541,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_02"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240112","0","(91135542,91135543,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240113","0","(91135544,91135545,91135546,91135547,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240114","0","(91135548,91135549,91135548,91135549,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_01"",""FuMo_02"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240115","0","(91135550,91135551,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_02"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240116","0","(91135552,91135553,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_02"",""FuMo_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240117","0","(91135554,91135555,91135556,91135557,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_02"",""FuMo_01"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240118","0","(91135558,91135559,91135558,91135559,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""FuMo_01"",""FuMo_01"",""FuMo_02"",""FuMo_02"","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240119","0","(91135560,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240120","0","(91135561,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""JueXing_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240201","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240202","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240203","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240204","0","(91135601,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""TKWQ_01"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240205","0","(91135601,91135602,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""TKWQ_01"",""TKWQ_02"","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240206","0","(91135601,91135603,91135604,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""TKWQ_01"",""TKWQ_02"",""TKWQ_03"","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240207","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12240208","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
