"AttributeId","EquipSlot","StarNum","StarMax","UpgradeAttEach","StarCost","IsOnly","Mount","StarMountLevel","SkillType","SkillId","SkillMountLevel","SlotID","BaseAtt","CanEquipID","ItemGet"
"16215315","2","15","50","","(31141059,16)","","","","","","","","","",""
"16215316","2","16","50","","(31141059,16)","","","","","","","","","",""
"16215317","2","17","50","","(31141059,16)","","","","","","","","","",""
"16215318","2","18","50","","(31141059,16)","","","","","","","","","",""
"16215319","2","19","50","","(31141059,16)","","","","","","","","","",""
"16215320","2","20","50","","(31141059,16)","","","","","","","","","",""
"16215321","2","21","50","","(31141059,16)","","","","","","","","","",""
"16215322","2","22","50","","(31141059,16)","","","","","","","","","",""
"16215323","2","23","50","","(31141059,16)","","","","","","","","","",""
"16215324","2","24","50","","(31141059,16)","","","","","","","","","",""
"16215325","2","25","50","","(31141059,16)","","","","","","","","","",""
"16215326","2","26","50","","(31141059,16)","","","","","","","","","",""
"16215327","2","27","50","","(31141059,16)","","","","","","","","","",""
"16215328","2","28","50","","(31141059,16)","","","","","","","","","",""
"16215329","2","29","50","","(31141059,16)","","","","","","","","","",""
"16215330","2","30","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215331","2","31","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215332","2","32","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215333","2","33","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215334","2","34","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215335","2","35","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215336","2","36","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215337","2","37","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215338","2","38","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215339","2","39","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215340","2","40","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215341","2","41","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215342","2","42","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215343","2","43","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215344","2","44","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215345","2","45","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215346","2","46","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215347","2","47","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215348","2","48","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215349","2","49","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16215350","2","50","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216101","0","1","50","","(31141059,12)","","","","","","","","","",""
"16216102","0","2","50","","(31141059,12)","","","","","","","","","",""
"16216103","0","3","50","","(31141059,12)","","","","","","","","","",""
"16216104","0","4","50","","(31141059,12)","","","","","","","","","",""
"16216105","0","5","50","","(31141059,12)","","","","","","","","","",""
"16216106","0","6","50","","(31141059,12)","","","","","","","","","",""
"16216107","0","7","50","","(31141059,12)","","","","","","","","","",""
"16216108","0","8","50","","(31141059,12)","","","","","","","","","",""
"16216109","0","9","50","","(31141059,12)","","","","","","","","","",""
"16216110","0","10","50","","(31141059,12)","","","","","","","","","",""
"16216111","0","11","50","","(31141059,12)","","","","","","","","","",""
"16216112","0","12","50","","(31141059,12)","","","","","","","","","",""
"16216113","0","13","50","","(31141059,12)","","","","","","","","","",""
"16216114","0","14","50","","(31141059,12)","","","","","","","","","",""
"16216115","0","15","50","","(31141059,12)","","","","","","","","","",""
"16216116","0","16","50","","(31141059,12)","","","","","","","","","",""
"16216117","0","17","50","","(31141059,12)","","","","","","","","","",""
"16216118","0","18","50","","(31141059,12)","","","","","","","","","",""
"16216119","0","19","50","","(31141059,12)","","","","","","","","","",""
"16216120","0","20","50","","(31141059,12)","","","","","","","","","",""
"16216121","0","21","50","","(31141059,12)","","","","","","","","","",""
"16216122","0","22","50","","(31141059,12)","","","","","","","","","",""
"16216123","0","23","50","","(31141059,12)","","","","","","","","","",""
"16216124","0","24","50","","(31141059,12)","","","","","","","","","",""
"16216125","0","25","50","","(31141059,12)","","","","","","","","","",""
"16216126","0","26","50","","(31141059,12)","","","","","","","","","",""
"16216127","0","27","50","","(31141059,12)","","","","","","","","","",""
"16216128","0","28","50","","(31141059,12)","","","","","","","","","",""
"16216129","0","29","50","","(31141059,12)","","","","","","","","","",""
"16216130","0","30","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216131","0","31","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216132","0","32","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216133","0","33","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216134","0","34","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216135","0","35","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216136","0","36","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216137","0","37","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216138","0","38","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216139","0","39","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216140","0","40","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216141","0","41","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216142","0","42","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216143","0","43","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216144","0","44","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216145","0","45","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216146","0","46","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216147","0","47","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216148","0","48","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216149","0","49","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216150","0","50","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16216201","1","1","50","","(31141059,14)","","","","","","","","","",""
"16216202","1","2","50","","(31141059,14)","","","","","","","","","",""
"16216203","1","3","50","","(31141059,14)","","","","","","","","","",""
"16216204","1","4","50","","(31141059,14)","","","","","","","","","",""
"16216205","1","5","50","","(31141059,14)","","","","","","","","","",""
"16216206","1","6","50","","(31141059,14)","","","","","","","","","",""
"16216207","1","7","50","","(31141059,14)","","","","","","","","","",""
"16216208","1","8","50","","(31141059,14)","","","","","","","","","",""
"16216209","1","9","50","","(31141059,14)","","","","","","","","","",""
"16216210","1","10","50","","(31141059,14)","","","","","","","","","",""
"16216211","1","11","50","","(31141059,14)","","","","","","","","","",""
"16216212","1","12","50","","(31141059,14)","","","","","","","","","",""
"16216213","1","13","50","","(31141059,14)","","","","","","","","","",""
"16216214","1","14","50","","(31141059,14)","","","","","","","","","",""
"16216215","1","15","50","","(31141059,14)","","","","","","","","","",""
"16216216","1","16","50","","(31141059,14)","","","","","","","","","",""
"16216217","1","17","50","","(31141059,14)","","","","","","","","","",""
"16216218","1","18","50","","(31141059,14)","","","","","","","","","",""
"16216219","1","19","50","","(31141059,14)","","","","","","","","","",""
"16216220","1","20","50","","(31141059,14)","","","","","","","","","",""
"16216221","1","21","50","","(31141059,14)","","","","","","","","","",""
"16216222","1","22","50","","(31141059,14)","","","","","","","","","",""
"16216223","1","23","50","","(31141059,14)","","","","","","","","","",""
"16216224","1","24","50","","(31141059,14)","","","","","","","","","",""
"16216225","1","25","50","","(31141059,14)","","","","","","","","","",""
"16216226","1","26","50","","(31141059,14)","","","","","","","","","",""
"16216227","1","27","50","","(31141059,14)","","","","","","","","","",""
"16216228","1","28","50","","(31141059,14)","","","","","","","","","",""
"16216229","1","29","50","","(31141059,14)","","","","","","","","","",""
"16216230","1","30","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216231","1","31","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216232","1","32","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216233","1","33","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216234","1","34","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216235","1","35","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216236","1","36","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216237","1","37","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216238","1","38","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216239","1","39","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216240","1","40","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216241","1","41","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216242","1","42","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216243","1","43","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216244","1","44","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216245","1","45","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216246","1","46","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216247","1","47","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216248","1","48","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216249","1","49","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216250","1","50","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16216301","2","1","50","","(31141059,16)","","","","","","","","","",""
"16216302","2","2","50","","(31141059,16)","","","","","","","","","",""
"16216303","2","3","50","","(31141059,16)","","","","","","","","","",""
"16216304","2","4","50","","(31141059,16)","","","","","","","","","",""
"16216305","2","5","50","","(31141059,16)","","","","","","","","","",""
"16216306","2","6","50","","(31141059,16)","","","","","","","","","",""
"16216307","2","7","50","","(31141059,16)","","","","","","","","","",""
"16216308","2","8","50","","(31141059,16)","","","","","","","","","",""
"16216309","2","9","50","","(31141059,16)","","","","","","","","","",""
"16216310","2","10","50","","(31141059,16)","","","","","","","","","",""
"16216311","2","11","50","","(31141059,16)","","","","","","","","","",""
"16216312","2","12","50","","(31141059,16)","","","","","","","","","",""
"16216313","2","13","50","","(31141059,16)","","","","","","","","","",""
"16216314","2","14","50","","(31141059,16)","","","","","","","","","",""
"16216315","2","15","50","","(31141059,16)","","","","","","","","","",""
"16216316","2","16","50","","(31141059,16)","","","","","","","","","",""
"16216317","2","17","50","","(31141059,16)","","","","","","","","","",""
"16216318","2","18","50","","(31141059,16)","","","","","","","","","",""
"16216319","2","19","50","","(31141059,16)","","","","","","","","","",""
"16216320","2","20","50","","(31141059,16)","","","","","","","","","",""
"16216321","2","21","50","","(31141059,16)","","","","","","","","","",""
"16216322","2","22","50","","(31141059,16)","","","","","","","","","",""
"16216323","2","23","50","","(31141059,16)","","","","","","","","","",""
"16216324","2","24","50","","(31141059,16)","","","","","","","","","",""
"16216325","2","25","50","","(31141059,16)","","","","","","","","","",""
"16216326","2","26","50","","(31141059,16)","","","","","","","","","",""
"16216327","2","27","50","","(31141059,16)","","","","","","","","","",""
"16216328","2","28","50","","(31141059,16)","","","","","","","","","",""
"16216329","2","29","50","","(31141059,16)","","","","","","","","","",""
"16216330","2","30","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216331","2","31","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216332","2","32","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216333","2","33","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216334","2","34","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216335","2","35","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216336","2","36","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216337","2","37","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216338","2","38","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216339","2","39","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216340","2","40","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16216341","2","41","50","","(31141060,8)","","","(5,0)","","","","","","",""
