"AttributeId","SensitiveTextCH","SensitiveTextKR","SensitiveTextTW","SensitiveTextEN","SensitiveTextTHA","SensitiveTextVN","SensitiveTextJP","SensitiveTextRus","SensitiveTextSG"
"94043423","宜春院色情网","호로잡놈","采花堂","GM","ดูดปาก","","GM","","GM"
"94043424","怡红院电影网","호루새씨","逼癢","GM","ดูดลิ้น","","GM","","GM"
"94043425","怡红院色情电影","호루자식","逼奸","GM","ดูดหัวนม","","GM","","GM"
"94043426","怡红院社区","호루잡년","本土無碼","GM","ดูหัวนม","","GM","","GM"
"94043427","哇嘎成人社区","호르자슥","被幹","GM","แดก","","GM","","GM"
"94043428","色色成人影视","호빠","被插","GM","ต ูด","","GM","","GM"
"94043429","性福天堂","호양년","被操","GM","ตอแหล","","GM","","GM"
"94043430","直销军警服","홍어년","爆乳","GM","ตีน","","GM","","GM"
"94043431","出售摇头丸制作方法qq","홍어새끼","爆草","GM","ตี น","","GM","","GM"
"94043432","出售摇头丸制作方法","홍어세끼","暴淫","GM","ตีฉิ่ง","","GM","","GM"
"94043433","批发摇头丸配方","홍어애미","暴乳","GM","ตู ด","","GM","","GM"
"94043434","军警服直销","홍어좆","暴奸","GM","เตี่ยม่องหรอ","","GM","","GM"
"94043435","二盐酸盐供应","화냥년","暴幹","GM","แต ด","","GM","","GM"
"94043436","氯甲酸氯甲酯供应","화양년","包二奶","GM","ถอก","","GM","","GM"
"94043437","枸橼酸芬太尼供应","후래","白嫩","GM","ถุย","","GM","","GM"
"94043438","乙烯砜供应","후래자슥","白虎少婦","GM","นายโง่","","GM","","GM"
"94043439","马拉硫磷供应","후래자식","拔出來","GM","นายดอแหลน","","GM","","GM"
"94043440","甲氰菊酯供应","후랴들년","按摩棒","GM","นายเด็กเวร","","GM","","GM"
"94043441","溴氰菊酯供应","후레년","愛女人","GM","นายทุเรศ","","GM","","GM"
"94043442","放线菌酮供应","후레자식","yin蕩","GM","นายบัดซบ","","GM","","GM"
"94043443","硫酸二甲酯供应","후배위","xing伴侶","GM","นายเปรต","","GM","","GM"
"94043444","乙酸苯汞供应","후장","xiao77","GM","นายเป-รต","","GM","","GM"
"94043445","五氯酚钠供应","후좡","tokyohot","GM","นายลาว","","GM","","GM"
"94043446","地高辛供应","후창","SM女王","GM","นายลูกกระหรี่","","GM","","GM"
"94043447","户外刀具买卖qq","흑인고추","sexinsex","GM","นายลูกหมา","","GM","","GM"
"94043448","甲藻毒素供应","히로뽕","secom","GM","นายเลว","","GM","","GM"
"94043449","赭曲毒素供应","admin","porn","GM","นายสราด","","GM","","GM"
"94043450","赭曲毒素A供应","adminster","incest","GM","นายสราดดดดดด","","GM","","GM"
"94043451","援交小姐qq","adminstor","h動漫","GM","นายสักหมา","","GM","","GM"
"94043452","援交小妹服务qq","C.M","h動畫","GM","นายสัด","","GM","","GM"
"94043453","妹妹援交上门","CM","hardcore","GM","นายสัดกะหมา","","GM","","GM"
"94043454","汽车遥控破解器","G.M","g片","GM","นายสัดหมา","","GM","","GM"
"94043455","蝴蝶甩刀买卖QQ","gamemaster","g點","GM","นายสัต","","GM","","GM"
"94043456","四级考试答案买卖QQ","GM","gay片","GM","นายสัตร์","","GM","","GM"
"94043457","qq出售考试答案","ITEMBAY","A片","GM","นายสัตว","","GM","","GM"
"94043458","考试答案买卖QQ","ITEMMANIA","anal","GM","นายสันดาน","","GM","","GM"
"94043459","四六级答案出售QQ","개발","amateur","GM","นายสาด","","GM","","GM"
"94043460","情色A片下载","개발사","adult","GM","นายสารเลว","","GM","","GM"
"94043461","情色A片种子","개발자","a4y","GM","นายเสี่ยว","","GM","","GM"
"94043462","异丁腈供应","개발진","a4u","GM","นายหน้าโง่","","GM","","GM"
"94043463","重铬酸钠供应","개발팀","99bb","GM","นายหน้าดอ","","GM","","GM"
"94043464","羰基镍供应","거래소","18禁","GM","นายหน้าด้าน","","GM","","GM"
"94043465","五羰基铁供应","거래종개","走私槍支","GM","นายหน้าตัวเมีย","","GM","","GM"
"94043466","碳酸亚铊供应","거래종걔","子彈制","GM","นายหน้าปิ๊","","GM","","GM"
"94043467","硫酸亚铊供应","거래종게","轉膛槍","GM","นายหน้ามึน","","GM","","GM"
"94043468","乙酸亚铊供应","거래종계","致幻劑","GM","นายหน้าหมา","","GM","","GM"
"94043469","丙二酸铊供应","거래중개","製作炸藥","GM","นายหอก","","GM","","GM"
"94043470","二丁基氧化锡供应","거래중걔","炸藥製作","GM","นายหอยย่น","","GM","","GM"
"94043471","磷化锌供应","거래중게","炸彈","GM","นายหัวถอก","","GM","","GM"
"94043472","五氧化二钒供应","거래중계","原子能機構 ","GM","นายห่า","","GM","","GM"
"94043473","五氯化锑供应","거래증개","隱形噴劑","GM","น่าหม้อ","","GM","","GM"
"94043474","四氧化锇供应","거래증걔","抑制劑 ","GM","น้ำกาม","","GM","","GM"
"94043475","销售砷化氢","거래증게","蟻力神","GM","น้ำแตก","","GM","","GM"
"94043476","三氧化二砷销售","거래증계","乙醚","GM","บริการทางเพศ","","GM","","GM"
"94043477","亚砷酸钠提供","거럐종개","鴉片液 ","GM","บ๊วบ","","GM","","GM"
"94043478","亚砷酸钾提供","거럐종걔","雄烯二醇","GM","บัดซบ","","GM","","GM"
"94043479","砷酸销售","거럐종게","興奮劑 ","GM","บ้าป่าววะ","","GM","","GM"
"94043480","三氯化磷供应","거럐종계","新型毒品","GM","บีบหัวนม","","GM","","GM"
"94043481","乙硼烷供应","거럐중개","硝化甘油","GM","ปิ๊","","GM","","GM"
"94043482","三氟化硼供应","거럐중걔","售賣武器","GM","เป.ร.ต.","","GM","","GM"
"94043483","氟乙酸钠供应","거럐중게","手榴彈","GM","เป็น ค ว ย อะไร","","GM","","GM"
"94043484","六氟丙酮供应","거럐중계","羥丁酸","GM","เปรต","","GM","","GM"
"94043485","氯磺酸供应","거럐증개","強姦丸","GM","ไปดูดนมแม่ไป","","GM","","GM"
"94043486","甲基磺酰氯供应","거럐증걔","強姦粉","GM","ไปตายซะ","","GM","","GM"
"94043487","二甲基硫代磷酰氯供应","거럐증게","氣動槍","GM","ไปตายสะ","","GM","","GM"
"94043488","二乙基硫代磷酰氯供应","거럐증계","濃硫酸","GM","ไปตายห่า","","GM","","GM"
"94043489","马钱子碱供应","거레종개","莫達非尼","GM","ไปหามารดาคุณ","","GM","","GM"
"94043490","番木鳖碱供应","거레종걔","民爆器材","GM","พ่ อ มึ ง ตา ย","","GM","","GM"
"94043491","乌头碱供应","거레종게","迷情液","GM","พ่อ die","","GM","","GM"
"94043492","氯化氨甲酰胆碱供应","거레종계","迷奸粉","GM","พ่อคิงแม่คิง","","GM","","GM"
"94043493","甲基肼供应","거레중개","迷昏藥","GM","พ่อคิงหยั่ง","","GM","","GM"
"94043494","丙腈供应","거레중걔","美沙酮","GM","พ่อคุณเหรอ","","GM","","GM"
"94043495","丁腈供应","거레중게","麥司卡林","GM","พ่อตาย","","GM","","GM"
"94043496","氯甲酸乙酯供应","거레중계","麻黃素","GM","พ่อมรึงตาย","","GM","","GM"
"94043497","甲基丙烯腈供应","거레증개","麻果","GM","พ่อมรึงสิ","","GM","","GM"
"94043498","羟基乙腈供应","거레증걔","麻古","GM","พ่อเมิง","","GM","","GM"
"94043499","烯丙胺供应","거레증게","麻咕","GM","พ่อเมิงตาย","","GM","","GM"
"94043500","碘甲烷供应","거레증계","氯胺酮","GM","พ่อแม่ไม่ได้สั่งสอน","","GM","","GM"
"94043501","亚硝酸乙酯供应","거례종개","雷管","GM","พ่อแม่ไม่สั่งสอน","","GM","","GM"
"94043502","三氯硝基甲烷供应","거례종걔","雷汞","GM","พ่อไม่สั่งสอน","","GM","","GM"
"94043503","丙烯醛供应","거례종게","咳藥水","GM","พ่อแย่จังตาย","","GM","","GM"
"94043504","一氯乙醛供应","거례종계","凱他敏","GM","พ่อสิ้น","","GM","","GM"
"94043505","一氯丙酮供应","거례중개","咖啡因","GM","ฟัก ยู","","GM","","GM"
"94043506","三氟乙酸供应","거례중걔","精神藥品","GM","ฟักยู","","GM","","GM"
"94043507","氯乙酸供应","거례중게","甲基安非他明","GM","มึ ง","","GM","","GM"
"94043508","氯甲酸甲酯供应","거례중계","火藥","GM","มึง","","GM","","GM"
"94043509","专卖阳江刀qq","거례증개","火箭系統 ","GM","มึ-ง","","GM","","GM"
"94043510","冰糖销售QQ","거례증걔","海luo因","GM","แม่ตาย","","GM","","GM"
"94043511","黄白牙签销售QQ","거례증게","乖乖粉","GM","แม่ตายหรอไงว่ะ","","GM","","GM"
"94043512","黄牙签销售QQ","거례증계","鋼珠槍","GM","แม่ตายเหรอ","","GM","","GM"
"94043513","出售绿白牙签","게임마스터","仿真槍","GM","แม่มรึงตาย","","GM","","GM"
"94043514","麻果批发qq","게임운영자","販賣毒品","GM","ยักสุเน็ต","","GM","","GM"
"94043515","直销烟花爆竹QQ","경매장","度冷丁","GM","ยัดแม่","","GM","","GM"
"94043516","专卖铅弹qq","계좌이체","地塞米松","GM","เย็ ด","","GM","","GM"
"94043517","专卖阳江刀","고객센터","促性腺激素","GM","เย็.ด","","GM","","GM"
"94043518","战术折刀供应qq","골드삼","吃嬰","GM","เย้ด","","GM","","GM"
"94043519","直销黄冰","골드팜","苯丙胺","GM","เย๊ด","","GM","","GM"
"94043520","直销安纳咖","공지사항","爆炸物 ","GM","เย็ต","","GM","","GM"
"94043521","提供军用手枪qq","관리인","爆轟","GM","เย็ท","","GM","","GM"
"94043522","直销奶油冰","관리자","安眠酮","GM","แย่เม็ด","","GM","","GM"
"94043523","出售双筒猎枪","담당자","愛他死","GM","ร่วมเพศ","","GM","","GM"
"94043524","订制高仿真人皮面具QQ","머니삼","阿芙蓉","GM","ร่าน","","GM","","GM"
"94043525","订制易容面具QQ","머니상","testosterone","GM","รุมโทรม","","GM","","GM"
"94043526","订制乳胶仿真面具QQ","머니업자","strychnine","GM","ลงแขก","","GM","","GM"
"94043527","大马士革刀具批发","머니팜","narcotic","GM","ล่อแม่","","GM","","GM"
"94043528","军品刀具供应","문의처리","morphine","GM","ลาวสัด","","GM","","GM"
"94043529","出售中考答案qq","상담원","mdma","GM","ลูกอีกะหรี่","","GM","","GM"
"94043530","出售高考答案qq","아이템매니아","ketamine","GM","ลูกอีดอกทอง","","GM","","GM"
"94043531","弹簧刀供应qq","아이템베이","heroin","GM","ลูกอีสาด","","GM","","GM"
"94043532","删除负面消息QQ","어드민","diamorphine","GM","เลวสัด","","GM","","GM"
"94043533","学生援交qq","운영","diacetylmorphine","GM","เลียหัวนม","","GM","","GM"
"94043534","一本道性爱视频","운영사","cocain","GM","เวรตะไล","","GM","","GM"
"94043535","硅胶仿真面具qq","운영자","cannabis","GM","สถุน","","GM","","GM"
"94043536","销售小口径手枪qq","운영진","benzodiazepines","GM","สถุล","","GM","","GM"
"94043537","供应营业税发票qq","운영팀","莊家","GM","สราด","","GM","","GM"
"94043538","代开营业税发票qq","이벤트","主席李世民","GM","หน้าควายตัวเมีย","","GM","","GM"
"94043539","手机X卧底下载","작업장","震驚全球","GM","หน้าตัวเมีย","","GM","","GM"
"94043540","直销麻谷","정액","偵探公司","GM","หน้าปิ","","GM","","GM"
"94043541","直销交警警服","중개소","炸學校","GM","หน้าม่อ","","GM","","GM"
"94043542","直销大黑鹰弩","중개인","搖獎","GM","หน้าเม็ด!","","GM","","GM"
"94043543","直销黄牙签","중계소","血腥圖片 ","GM","หน้าหนัง!","","GM","","GM"
"94043544","直销狙击弩","중계인","穴海","GM","หน้าหม้อ","","GM","","GM"
"94043545","直销摇头丸","쥐앰","徐明","GM","หน้าหมา","","GM","","GM"
"94043546","直销白牙签","쥐엠","協警","GM","หน้าหรี","","GM","","GM"
"94043547","直销k粉","지앰","香港賽馬會","GM","หน้าเหรี้ย","","GM","","GM"
"94043548","直销钻石冰","지엠","香港六星合彩","GM","หมอย","","GM","","GM"
"94043549","直销神仙水","직거래","香港黃大仙","GM","หมาคาบไปแดก","","GM","","GM"
"94043550","直销冰砖","책임자","香港彩票 ","GM","หมาไม่แดก","","GM","","GM"
"94043551","直销液态冰","캐릭터삼","無息貸款","GM","หยาบช้า","","GM","","GM"
"94043552","直销迷魂水","캐릭터팜","透碼","GM","หยีเหม็น ","","GM","","GM"
"94043553","直销迷魂粉","판매소","偷渡","GM","ห้วดอ","","GM","","GM"
"94043554","直销麦角酸","현거래","淘寶出售","GM","หอกหัก","","GM","","GM"
"94043555","直销胡椒基甲酮","현금거래","探測狗","GM","หัวดอ","","GM","","GM"
"94043556","直销甲卡西酮","U.LU GAMES","售遊戲幣 ","GM","หัวนม","","GM","","GM"
"94043557","直销小冰砖","U.LUGAMES","手機卡複製器","GM","หำ","","GM","","GM"
"94043558","直销白粉","U.LU GAME","手機定位","GM","หี","","GM","","GM"
"94043559","直销乙醚","U.LUGAME","社會黑暗","GM","เห็ดสด","","GM","","GM"
"94043560","直销臊冰","ULU GAMES","殺人犯 ","GM","เหี้ย","","GM","","GM"
"94043561","直销麻黄碱","ULUGAMES","群發器","GM","เหี๊ย","","GM","","GM"
"94043562","直销麻黄素","ULU GAME","竊聽神器","GM","ไอ้ควาย","","GM","","GM"
"94043563","直销海乐神","ULUGAME","器官移植","GM","องคชาติ","","GM","","GM"
"94043564","直销左旋麻黄素","10갈보","六合采","GM","อมหัวดอ","","GM","","GM"
"94043565","直销缅古","10발욘","糧荒","GM","อยากมี sex","","GM","","GM"
"94043566","直销麻果","10새끼","看牌軟體","GM","อยากเสียว","","GM","","GM"
"94043567","直销硝甲西泮","10새야","監聽王","GM","อยากอึบ","","GM","","GM"
"94043568","直销LSD迷幻药","10세기야","假髮票 ","GM","อยากเอาหญิง","","GM","","GM"
