"AttributeId","BeliefType","ActivateLevelRequire","CurStarNumber","CurRankNumber","MaxStarNumber","MaxRankNumber","AttArray","OperateType","SuccessRatio","MinActivateTimeNeed","MaxActivateTimeLimit","MoneyCostList","Notice_id"
"57040026","3","1","12","2","12","20","(4,7,3159,0,1,4,10,575,0,1,4,11,1077,0,1,4,12,1077,0,1,4,22,9045,0,1,4,24,0.04,0,1)","2","1","0","50","(5,300000)",""
"57040027","3","1","0","3","12","20","(4,7,3684,0,1,4,10,660,0,1,4,11,1236,0,1,4,12,1236,0,1,4,22,10245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,43000)","93000161"
"57040028","3","1","1","3","12","20","(4,7,4278,0,1,4,10,660,0,1,4,11,1236,0,1,4,12,1236,0,1,4,22,10645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,44000)",""
"57040029","3","1","2","3","12","20","(4,7,4278,0,1,4,10,660,0,1,4,11,1416,0,1,4,12,1236,0,1,4,22,11045,0,1,4,24,0.06,0,1)","1","1","0","50","(5,45000)",""
"57040030","3","1","3","3","12","20","(4,7,4278,0,1,4,10,756,0,1,4,11,1416,0,1,4,12,1236,0,1,4,22,11445,0,1,4,24,0.06,0,1)","1","1","0","50","(5,46000)",""
"57040031","3","1","4","3","12","20","(4,7,4278,0,1,4,10,756,0,1,4,11,1416,0,1,4,12,1416,0,1,4,22,11845,0,1,4,24,0.06,0,1)","1","1","0","50","(5,47000)",""
"57040032","3","1","5","3","12","20","(4,7,4872,0,1,4,10,756,0,1,4,11,1416,0,1,4,12,1416,0,1,4,22,12245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,48000)",""
"57040033","3","1","6","3","12","20","(4,7,4872,0,1,4,10,756,0,1,4,11,1596,0,1,4,12,1416,0,1,4,22,12645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,49000)",""
"57040034","3","1","7","3","12","20","(4,7,4872,0,1,4,10,852,0,1,4,11,1596,0,1,4,12,1416,0,1,4,22,13045,0,1,4,24,0.06,0,1)","1","1","0","50","(5,50000)",""
"57040035","3","1","8","3","12","20","(4,7,4872,0,1,4,10,852,0,1,4,11,1596,0,1,4,12,1596,0,1,4,22,13445,0,1,4,24,0.06,0,1)","1","1","0","50","(5,51000)",""
"57040036","3","1","9","3","12","20","(4,7,5466,0,1,4,10,852,0,1,4,11,1596,0,1,4,12,1596,0,1,4,22,13845,0,1,4,24,0.06,0,1)","1","1","0","50","(5,52000)",""
"57040037","3","1","10","3","12","20","(4,7,5466,0,1,4,10,852,0,1,4,11,1776,0,1,4,12,1596,0,1,4,22,14245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,53000)",""
"57040038","3","1","11","3","12","20","(4,7,5466,0,1,4,10,948,0,1,4,11,1776,0,1,4,12,1596,0,1,4,22,14645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,54000)",""
"57040039","3","1","12","3","12","20","(4,7,5466,0,1,4,10,948,0,1,4,11,1776,0,1,4,12,1776,0,1,4,22,15045,0,1,4,24,0.06,0,1)","2","1","0","50","(5,600000)",""
"57040040","3","1","0","4","12","20","(4,7,6060,0,1,4,10,1044,0,1,4,11,1956,0,1,4,12,1956,0,1,4,22,16545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,55000)","93000179"
"57040041","3","1","1","4","12","20","(4,7,6803,0,1,4,10,1044,0,1,4,11,1956,0,1,4,12,1956,0,1,4,22,17045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,56000)",""
"57040042","3","1","2","4","12","20","(4,7,6803,0,1,4,10,1044,0,1,4,11,2181,0,1,4,12,1956,0,1,4,22,17545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,57000)",""
"57040043","3","1","3","4","12","20","(4,7,6803,0,1,4,10,1164,0,1,4,11,2181,0,1,4,12,1956,0,1,4,22,18045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,58000)",""
"57040044","3","1","4","4","12","20","(4,7,6803,0,1,4,10,1164,0,1,4,11,2181,0,1,4,12,2181,0,1,4,22,18545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,59000)",""
"57040045","3","1","5","4","12","20","(4,7,7546,0,1,4,10,1164,0,1,4,11,2181,0,1,4,12,2181,0,1,4,22,19045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,60000)",""
"57040046","3","1","6","4","12","20","(4,7,7546,0,1,4,10,1164,0,1,4,11,2406,0,1,4,12,2181,0,1,4,22,19545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,61000)",""
"57040047","3","1","7","4","12","20","(4,7,7546,0,1,4,10,1284,0,1,4,11,2406,0,1,4,12,2181,0,1,4,22,20045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,62000)",""
"57040048","3","1","8","4","12","20","(4,7,7546,0,1,4,10,1284,0,1,4,11,2406,0,1,4,12,2406,0,1,4,22,20545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,63000)",""
"57040049","3","1","9","4","12","20","(4,7,8289,0,1,4,10,1284,0,1,4,11,2406,0,1,4,12,2406,0,1,4,22,21045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,64000)",""
"57040050","3","1","10","4","12","20","(4,7,8289,0,1,4,10,1284,0,1,4,11,2631,0,1,4,12,2406,0,1,4,22,21545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,65000)",""
"57040051","3","1","11","4","12","20","(4,7,8289,0,1,4,10,1404,0,1,4,11,2631,0,1,4,12,2406,0,1,4,22,22045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,66000)",""
"57040052","3","1","12","4","12","20","(4,7,8289,0,1,4,10,1404,0,1,4,11,2631,0,1,4,12,2631,0,1,4,22,22545,0,1,4,24,0.08,0,1)","2","1","0","50","(5,1000000)",""
"57040053","3","1","0","5","12","20","(4,7,9032,0,1,4,10,1524,0,1,4,11,2856,0,1,4,12,2856,0,1,4,22,24225,0,1,4,24,0.1,0,1)","1","1","0","50","(5,67000)","93000161"
"57040054","3","1","1","5","12","20","(4,7,9864,0,1,4,10,1524,0,1,4,11,2856,0,1,4,12,2856,0,1,4,22,24785,0,1,4,24,0.1,0,1)","1","1","0","50","(5,68000)",""
"57040055","3","1","2","5","12","20","(4,7,9864,0,1,4,10,1524,0,1,4,11,3108,0,1,4,12,2856,0,1,4,22,25345,0,1,4,24,0.1,0,1)","1","1","0","50","(5,69000)",""
"57040056","3","1","3","5","12","20","(4,7,9864,0,1,4,10,1659,0,1,4,11,3108,0,1,4,12,2856,0,1,4,22,25905,0,1,4,24,0.1,0,1)","1","1","0","50","(5,70000)",""
"57040057","3","1","4","5","12","20","(4,7,9864,0,1,4,10,1659,0,1,4,11,3108,0,1,4,12,3108,0,1,4,22,26465,0,1,4,24,0.1,0,1)","1","1","0","50","(5,71000)",""
"57040058","3","1","5","5","12","20","(4,7,10696,0,1,4,10,1659,0,1,4,11,3108,0,1,4,12,3108,0,1,4,22,27025,0,1,4,24,0.1,0,1)","1","1","0","50","(5,72000)",""
"57040059","3","1","6","5","12","20","(4,7,10696,0,1,4,10,1659,0,1,4,11,3360,0,1,4,12,3108,0,1,4,22,27585,0,1,4,24,0.1,0,1)","1","1","0","50","(5,73000)",""
"57040060","3","1","7","5","12","20","(4,7,10696,0,1,4,10,1794,0,1,4,11,3360,0,1,4,12,3108,0,1,4,22,28145,0,1,4,24,0.1,0,1)","1","1","0","50","(5,74000)",""
"57040061","3","1","8","5","12","20","(4,7,10696,0,1,4,10,1794,0,1,4,11,3360,0,1,4,12,3360,0,1,4,22,28705,0,1,4,24,0.1,0,1)","1","1","0","50","(5,75000)",""
"57040062","3","1","9","5","12","20","(4,7,11528,0,1,4,10,1794,0,1,4,11,3360,0,1,4,12,3360,0,1,4,22,29265,0,1,4,24,0.1,0,1)","1","1","0","50","(5,76000)",""
"57040063","3","1","10","5","12","20","(4,7,11528,0,1,4,10,1794,0,1,4,11,3612,0,1,4,12,3360,0,1,4,22,29825,0,1,4,24,0.1,0,1)","1","1","0","50","(5,77000)",""
"57040064","3","1","11","5","12","20","(4,7,11528,0,1,4,10,1929,0,1,4,11,3612,0,1,4,12,3360,0,1,4,22,30385,0,1,4,24,0.1,0,1)","1","1","0","50","(5,78000)",""
"57040065","3","1","12","5","12","20","(4,7,11528,0,1,4,10,1929,0,1,4,11,3612,0,1,4,12,3612,0,1,4,22,30945,0,1,4,24,0.1,0,1)","2","1","0","50","(5,1500000)",""
"57040066","3","1","0","6","12","20","(4,7,12360,0,1,4,10,2064,0,1,4,11,3864,0,1,4,12,3864,0,1,4,22,32865,0,1,4,24,0.12,0,1)","1","1","0","50","(5,79000)","93000161"
"57040067","3","1","1","6","12","20","(4,7,13311,0,1,4,10,2064,0,1,4,11,3864,0,1,4,12,3864,0,1,4,22,33505,0,1,4,24,0.12,0,1)","1","1","0","50","(5,80000)",""
"57040068","3","1","2","6","12","20","(4,7,13311,0,1,4,10,2064,0,1,4,11,4152,0,1,4,12,3864,0,1,4,22,34145,0,1,4,24,0.12,0,1)","1","1","0","50","(5,81000)",""
"57040069","3","1","3","6","12","20","(4,7,13311,0,1,4,10,2218,0,1,4,11,4152,0,1,4,12,3864,0,1,4,22,34785,0,1,4,24,0.12,0,1)","1","1","0","50","(5,82000)",""
"57040070","3","1","4","6","12","20","(4,7,13311,0,1,4,10,2218,0,1,4,11,4152,0,1,4,12,4152,0,1,4,22,35425,0,1,4,24,0.12,0,1)","1","1","0","50","(5,83000)",""
"57040071","3","1","5","6","12","20","(4,7,14262,0,1,4,10,2218,0,1,4,11,4152,0,1,4,12,4152,0,1,4,22,36065,0,1,4,24,0.12,0,1)","1","1","0","50","(5,84000)",""
"57040072","3","1","6","6","12","20","(4,7,14262,0,1,4,10,2218,0,1,4,11,4440,0,1,4,12,4152,0,1,4,22,36705,0,1,4,24,0.12,0,1)","1","1","0","50","(5,85000)",""
"57040073","3","1","7","6","12","20","(4,7,14262,0,1,4,10,2372,0,1,4,11,4440,0,1,4,12,4152,0,1,4,22,37345,0,1,4,24,0.12,0,1)","1","1","0","50","(5,86000)",""
"57040074","3","1","8","6","12","20","(4,7,14262,0,1,4,10,2372,0,1,4,11,4440,0,1,4,12,4440,0,1,4,22,37985,0,1,4,24,0.12,0,1)","1","1","0","50","(5,87000)",""
"57040075","3","1","9","6","12","20","(4,7,15213,0,1,4,10,2372,0,1,4,11,4440,0,1,4,12,4440,0,1,4,22,38625,0,1,4,24,0.12,0,1)","1","1","0","50","(5,88000)",""
"57040076","3","1","10","6","12","20","(4,7,15213,0,1,4,10,2372,0,1,4,11,4728,0,1,4,12,4440,0,1,4,22,39265,0,1,4,24,0.12,0,1)","1","1","0","50","(5,89000)",""
"57040077","3","1","11","6","12","20","(4,7,15213,0,1,4,10,2526,0,1,4,11,4728,0,1,4,12,4440,0,1,4,22,39905,0,1,4,24,0.12,0,1)","1","1","0","50","(5,90000)",""
"57040078","3","1","12","6","12","20","(4,7,15213,0,1,4,10,2526,0,1,4,11,4728,0,1,4,12,4728,0,1,4,22,40545,0,1,4,24,0.12,0,1)","2","1","0","50","(5,2100000)",""
"57040079","3","1","0","7","12","20","(4,7,16164,0,1,4,10,2680,0,1,4,11,5016,0,1,4,12,5016,0,1,4,22,42705,0,1,4,24,0.14,0,1)","1","1","0","50","(5,91000)","93000179"
"57040080","3","1","1","7","12","20","(4,7,17234,0,1,4,10,2680,0,1,4,11,5016,0,1,4,12,5016,0,1,4,22,43425,0,1,4,24,0.14,0,1)","1","1","0","50","(5,92000)",""
"57040081","3","1","2","7","12","20","(4,7,17234,0,1,4,10,2680,0,1,4,11,5340,0,1,4,12,5016,0,1,4,22,44145,0,1,4,24,0.14,0,1)","1","1","0","50","(5,93000)",""
"57040082","3","1","3","7","12","20","(4,7,17234,0,1,4,10,2853,0,1,4,11,5340,0,1,4,12,5016,0,1,4,22,44865,0,1,4,24,0.14,0,1)","1","1","0","50","(5,94000)",""
"57040083","3","1","4","7","12","20","(4,7,17234,0,1,4,10,2853,0,1,4,11,5340,0,1,4,12,5340,0,1,4,22,45585,0,1,4,24,0.14,0,1)","1","1","0","50","(5,95000)",""
"57040084","3","1","5","7","12","20","(4,7,18304,0,1,4,10,2853,0,1,4,11,5340,0,1,4,12,5340,0,1,4,22,46305,0,1,4,24,0.14,0,1)","1","1","0","50","(5,96000)",""
"57040085","3","1","6","7","12","20","(4,7,18304,0,1,4,10,2853,0,1,4,11,5664,0,1,4,12,5340,0,1,4,22,47025,0,1,4,24,0.14,0,1)","1","1","0","50","(5,97000)",""
"57040086","3","1","7","7","12","20","(4,7,18304,0,1,4,10,3026,0,1,4,11,5664,0,1,4,12,5340,0,1,4,22,47745,0,1,4,24,0.14,0,1)","1","1","0","50","(5,98000)",""
"57040087","3","1","8","7","12","20","(4,7,18304,0,1,4,10,3026,0,1,4,11,5664,0,1,4,12,5664,0,1,4,22,48465,0,1,4,24,0.14,0,1)","1","1","0","50","(5,99000)",""
"57040088","3","1","9","7","12","20","(4,7,19374,0,1,4,10,3026,0,1,4,11,5664,0,1,4,12,5664,0,1,4,22,49185,0,1,4,24,0.14,0,1)","1","1","0","50","(5,100000)",""
"57040089","3","1","10","7","12","20","(4,7,19374,0,1,4,10,3026,0,1,4,11,5988,0,1,4,12,5664,0,1,4,22,49905,0,1,4,24,0.14,0,1)","1","1","0","50","(5,101000)",""
"57040090","3","1","11","7","12","20","(4,7,19374,0,1,4,10,3199,0,1,4,11,5988,0,1,4,12,5664,0,1,4,22,50625,0,1,4,24,0.14,0,1)","1","1","0","50","(5,102000)",""
"57040091","3","1","12","7","12","20","(4,7,19374,0,1,4,10,3199,0,1,4,11,5988,0,1,4,12,5988,0,1,4,22,51345,0,1,4,24,0.14,0,1)","2","1","0","50","(5,2800000)",""
"57040092","3","1","0","8","12","20","(4,7,20444,0,1,4,10,3372,0,1,4,11,6312,0,1,4,12,6312,0,1,4,22,53945,0,1,4,24,0.16,0,1)","1","1","0","50","(5,103000)","93000162"
"57040093","3","1","1","8","12","20","(4,7,21731,0,1,4,10,3372,0,1,4,11,6312,0,1,4,12,6312,0,1,4,22,54812,0,1,4,24,0.16,0,1)","1","1","0","50","(5,104000)",""
"57040094","3","1","2","8","12","20","(4,7,21731,0,1,4,10,3372,0,1,4,11,6702,0,1,4,12,6312,0,1,4,22,55679,0,1,4,24,0.16,0,1)","1","1","0","50","(5,105000)",""
"57040095","3","1","3","8","12","20","(4,7,21731,0,1,4,10,3580,0,1,4,11,6702,0,1,4,12,6312,0,1,4,22,56546,0,1,4,24,0.16,0,1)","1","1","0","50","(5,106000)",""
"57040096","3","1","4","8","12","20","(4,7,21731,0,1,4,10,3580,0,1,4,11,6702,0,1,4,12,6702,0,1,4,22,57413,0,1,4,24,0.16,0,1)","1","1","0","50","(5,107000)",""
"57040097","3","1","5","8","12","20","(4,7,23018,0,1,4,10,3580,0,1,4,11,6702,0,1,4,12,6702,0,1,4,22,58280,0,1,4,24,0.16,0,1)","1","1","0","50","(5,108000)",""
"57040098","3","1","6","8","12","20","(4,7,23018,0,1,4,10,3580,0,1,4,11,7092,0,1,4,12,6702,0,1,4,22,59147,0,1,4,24,0.16,0,1)","1","1","0","50","(5,109000)",""
"57040099","3","1","7","8","12","20","(4,7,23018,0,1,4,10,3788,0,1,4,11,7092,0,1,4,12,6702,0,1,4,22,60014,0,1,4,24,0.16,0,1)","1","1","0","50","(5,110000)",""
"57040100","3","1","8","8","12","20","(4,7,23018,0,1,4,10,3788,0,1,4,11,7092,0,1,4,12,7092,0,1,4,22,60881,0,1,4,24,0.16,0,1)","1","1","0","50","(5,111000)",""
"57040101","3","1","9","8","12","20","(4,7,24305,0,1,4,10,3788,0,1,4,11,7092,0,1,4,12,7092,0,1,4,22,61748,0,1,4,24,0.16,0,1)","1","1","0","50","(5,112000)",""
"57040102","3","1","10","8","12","20","(4,7,24305,0,1,4,10,3788,0,1,4,11,7482,0,1,4,12,7092,0,1,4,22,62615,0,1,4,24,0.16,0,1)","1","1","0","50","(5,113000)",""
"57040103","3","1","11","8","12","20","(4,7,24305,0,1,4,10,3996,0,1,4,11,7482,0,1,4,12,7092,0,1,4,22,63482,0,1,4,24,0.16,0,1)","1","1","0","50","(5,114000)",""
"57040104","3","1","12","8","12","20","(4,7,24305,0,1,4,10,3996,0,1,4,11,7482,0,1,4,12,7482,0,1,4,22,64349,0,1,4,24,0.16,0,1)","2","1","0","50","(5,3600000)",""
"57040105","3","1","0","9","12","20","(4,7,25592,0,1,4,10,4204,0,1,4,11,7872,0,1,4,12,7872,0,1,4,22,67349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,115000)","93000162"
"57040106","3","1","1","9","12","20","(4,7,27077,0,1,4,10,4204,0,1,4,11,7872,0,1,4,12,7872,0,1,4,22,68349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,116000)",""
"57040107","3","1","2","9","12","20","(4,7,27077,0,1,4,10,4204,0,1,4,11,8322,0,1,4,12,7872,0,1,4,22,69349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,117000)",""
"57040108","3","1","3","9","12","20","(4,7,27077,0,1,4,10,4444,0,1,4,11,8322,0,1,4,12,7872,0,1,4,22,70349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,118000)",""
"57040109","3","1","4","9","12","20","(4,7,27077,0,1,4,10,4444,0,1,4,11,8322,0,1,4,12,8322,0,1,4,22,71349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,119000)",""
"57040110","3","1","5","9","12","20","(4,7,28562,0,1,4,10,4444,0,1,4,11,8322,0,1,4,12,8322,0,1,4,22,72349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,120000)",""
"57040111","3","1","6","9","12","20","(4,7,28562,0,1,4,10,4444,0,1,4,11,8772,0,1,4,12,8322,0,1,4,22,73349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,121000)",""
"57040112","3","1","7","9","12","20","(4,7,28562,0,1,4,10,4684,0,1,4,11,8772,0,1,4,12,8322,0,1,4,22,74349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,122000)",""
"57040113","3","1","8","9","12","20","(4,7,28562,0,1,4,10,4684,0,1,4,11,8772,0,1,4,12,8772,0,1,4,22,75349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,123000)",""
"57040114","3","1","9","9","12","20","(4,7,30047,0,1,4,10,4684,0,1,4,11,8772,0,1,4,12,8772,0,1,4,22,76349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,124000)",""
"57040115","3","1","10","9","12","20","(4,7,30047,0,1,4,10,4684,0,1,4,11,9222,0,1,4,12,8772,0,1,4,22,77349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,125000)",""
"57040116","3","1","11","9","12","20","(4,7,30047,0,1,4,10,4924,0,1,4,11,9222,0,1,4,12,8772,0,1,4,22,78349,0,1,4,24,0.18,0,1)","1","1","0","96","(5,126000)",""
"57040117","3","1","12","9","12","20","(4,7,30047,0,1,4,10,4924,0,1,4,11,9222,0,1,4,12,9222,0,1,4,22,79349,0,1,4,24,0.18,0,1)","2","1","0","50","(5,4500000)",""
"57040118","3","1","0","10","12","20","(4,7,31532,0,1,4,10,5164,0,1,4,11,9672,0,1,4,12,9672,0,1,4,22,82549,0,1,4,24,0.2,0,1)","1","1","0","50","(5,127000)","93000162"
"57040119","3","1","1","10","12","20","(4,7,33116,0,1,4,10,5164,0,1,4,11,9672,0,1,4,12,9672,0,1,4,22,83616,0,1,4,24,0.2,0,1)","1","1","0","50","(5,128000)",""
"57040120","3","1","2","10","12","20","(4,7,33116,0,1,4,10,5164,0,1,4,11,10152,0,1,4,12,9672,0,1,4,22,84683,0,1,4,24,0.2,0,1)","1","1","0","50","(5,129000)",""
"57040121","3","1","3","10","12","20","(4,7,33116,0,1,4,10,5420,0,1,4,11,10152,0,1,4,12,9672,0,1,4,22,85750,0,1,4,24,0.2,0,1)","1","1","0","50","(5,130000)",""
"57040122","3","1","4","10","12","20","(4,7,33116,0,1,4,10,5420,0,1,4,11,10152,0,1,4,12,10152,0,1,4,22,86817,0,1,4,24,0.2,0,1)","1","1","0","50","(5,131000)",""
"57040123","3","1","5","10","12","20","(4,7,34700,0,1,4,10,5420,0,1,4,11,10152,0,1,4,12,10152,0,1,4,22,87884,0,1,4,24,0.2,0,1)","1","1","0","50","(5,132000)",""
"57040124","3","1","6","10","12","20","(4,7,34700,0,1,4,10,5420,0,1,4,11,10632,0,1,4,12,10152,0,1,4,22,88951,0,1,4,24,0.2,0,1)","1","1","0","50","(5,133000)",""
"57040125","3","1","7","10","12","20","(4,7,34700,0,1,4,10,5676,0,1,4,11,10632,0,1,4,12,10152,0,1,4,22,90018,0,1,4,24,0.2,0,1)","1","1","0","50","(5,134000)",""
"57040126","3","1","8","10","12","20","(4,7,34700,0,1,4,10,5676,0,1,4,11,10632,0,1,4,12,10632,0,1,4,22,91085,0,1,4,24,0.2,0,1)","1","1","0","50","(5,135000)",""
"57040127","3","1","9","10","12","20","(4,7,36284,0,1,4,10,5676,0,1,4,11,10632,0,1,4,12,10632,0,1,4,22,92152,0,1,4,24,0.2,0,1)","1","1","0","50","(5,136000)",""
"57040128","3","1","10","10","12","20","(4,7,36284,0,1,4,10,5676,0,1,4,11,11112,0,1,4,12,10632,0,1,4,22,93219,0,1,4,24,0.2,0,1)","1","1","0","96","(5,137000)",""
"57040129","3","1","11","10","12","20","(4,7,36284,0,1,4,10,5932,0,1,4,11,11112,0,1,4,12,10632,0,1,4,22,94286,0,1,4,24,0.2,0,1)","1","1","0","196","(5,138000)",""
"57040130","3","1","12","10","12","20","(4,7,36284,0,1,4,10,5932,0,1,4,11,11112,0,1,4,12,11112,0,1,4,22,95353,0,1,4,24,0.2,0,1)","2","1","0","196","(5,5500000)",""
"57040131","3","1","0","11","12","20","(4,7,37868,0,1,4,10,6188,0,1,4,11,11592,0,1,4,12,11592,0,1,4,22,99621,0,1,4,24,0.22,0,1)","1","1","0","50","(5,139000)","93000162"
"57040132","3","1","1","11","12","20","(4,7,39452,0,1,4,10,6188,0,1,4,11,11592,0,1,4,12,11592,0,1,4,22,100688,0,1,4,24,0.22,0,1)","1","1","0","50","(5,140000)",""
"57040133","3","1","2","11","12","20","(4,7,39452,0,1,4,10,6188,0,1,4,11,12072,0,1,4,12,11592,0,1,4,22,101755,0,1,4,24,0.22,0,1)","1","1","0","50","(5,141000)",""
"57040134","3","1","3","11","12","20","(4,7,39452,0,1,4,10,6444,0,1,4,11,12072,0,1,4,12,11592,0,1,4,22,102822,0,1,4,24,0.22,0,1)","1","1","0","50","(5,142000)",""
"57040135","3","1","4","11","12","20","(4,7,39452,0,1,4,10,6444,0,1,4,11,12072,0,1,4,12,12072,0,1,4,22,103889,0,1,4,24,0.22,0,1)","1","1","0","50","(5,143000)",""
"57040136","3","1","5","11","12","20","(4,7,41036,0,1,4,10,6444,0,1,4,11,12072,0,1,4,12,12072,0,1,4,22,104956,0,1,4,24,0.22,0,1)","1","1","0","50","(5,144000)",""
"57040137","3","1","6","11","12","20","(4,7,41036,0,1,4,10,6444,0,1,4,11,12552,0,1,4,12,12072,0,1,4,22,106023,0,1,4,24,0.22,0,1)","1","1","0","50","(5,145000)",""
"57040138","3","1","7","11","12","20","(4,7,41036,0,1,4,10,6700,0,1,4,11,12552,0,1,4,12,12072,0,1,4,22,107090,0,1,4,24,0.22,0,1)","1","1","0","50","(5,146000)",""
"57040139","3","1","8","11","12","20","(4,7,41036,0,1,4,10,6700,0,1,4,11,12552,0,1,4,12,12552,0,1,4,22,108157,0,1,4,24,0.22,0,1)","1","1","0","50","(5,147000)",""
"57040140","3","1","9","11","12","20","(4,7,42620,0,1,4,10,6700,0,1,4,11,12552,0,1,4,12,12552,0,1,4,22,109224,0,1,4,24,0.22,0,1)","1","1","0","50","(5,148000)",""
"57040141","3","1","10","11","12","20","(4,7,42620,0,1,4,10,6700,0,1,4,11,13032,0,1,4,12,12552,0,1,4,22,110291,0,1,4,24,0.22,0,1)","1","1","0","50","(5,149000)",""
"57040142","3","1","11","11","12","20","(4,7,42620,0,1,4,10,6956,0,1,4,11,13032,0,1,4,12,12552,0,1,4,22,111358,0,1,4,24,0.22,0,1)","1","1","0","50","(5,150000)",""
"57040143","3","1","12","11","12","20","(4,7,42620,0,1,4,10,6956,0,1,4,11,13032,0,1,4,12,13032,0,1,4,22,112425,0,1,4,24,0.22,0,1)","2","1","0","50","(5,6600000)",""
"57040144","3","1","0","12","12","20","(4,7,44204,0,1,4,10,7212,0,1,4,11,13512,0,1,4,12,13512,0,1,4,22,116693,0,1,4,24,0.24,0,1)","1","1","0","50","(5,151000)","93000162"
"57040145","3","1","1","12","12","20","(4,7,45788,0,1,4,10,7212,0,1,4,11,13512,0,1,4,12,13512,0,1,4,22,117760,0,1,4,24,0.24,0,1)","1","1","0","50","(5,152000)",""
"57040146","3","1","2","12","12","20","(4,7,45788,0,1,4,10,7212,0,1,4,11,13992,0,1,4,12,13512,0,1,4,22,118827,0,1,4,24,0.24,0,1)","1","1","0","50","(5,153000)",""
"57040147","3","1","3","12","12","20","(4,7,45788,0,1,4,10,7468,0,1,4,11,13992,0,1,4,12,13512,0,1,4,22,119894,0,1,4,24,0.24,0,1)","1","1","0","50","(5,154000)",""
"57040148","3","1","4","12","12","20","(4,7,45788,0,1,4,10,7468,0,1,4,11,13992,0,1,4,12,13992,0,1,4,22,120961,0,1,4,24,0.24,0,1)","1","1","0","50","(5,155000)",""
"57040149","3","1","5","12","12","20","(4,7,47372,0,1,4,10,7468,0,1,4,11,13992,0,1,4,12,13992,0,1,4,22,122028,0,1,4,24,0.24,0,1)","1","1","0","50","(5,156000)",""
"57040150","3","1","6","12","12","20","(4,7,47372,0,1,4,10,7468,0,1,4,11,14472,0,1,4,12,13992,0,1,4,22,123095,0,1,4,24,0.24,0,1)","1","1","0","50","(5,157000)",""
"57040151","3","1","7","12","12","20","(4,7,47372,0,1,4,10,7724,0,1,4,11,14472,0,1,4,12,13992,0,1,4,22,124162,0,1,4,24,0.24,0,1)","1","1","0","50","(5,158000)",""
"57040152","3","1","8","12","12","20","(4,7,47372,0,1,4,10,7724,0,1,4,11,14472,0,1,4,12,14472,0,1,4,22,125229,0,1,4,24,0.24,0,1)","1","1","0","50","(5,159000)",""
"57040153","3","1","9","12","12","20","(4,7,48956,0,1,4,10,7724,0,1,4,11,14472,0,1,4,12,14472,0,1,4,22,126296,0,1,4,24,0.24,0,1)","1","1","0","50","(5,160000)",""
"57040154","3","1","10","12","12","20","(4,7,48956,0,1,4,10,7724,0,1,4,11,14952,0,1,4,12,14472,0,1,4,22,127363,0,1,4,24,0.24,0,1)","1","1","0","50","(5,161000)",""
"57040155","3","1","11","12","12","20","(4,7,48956,0,1,4,10,7980,0,1,4,11,14952,0,1,4,12,14472,0,1,4,22,128430,0,1,4,24,0.24,0,1)","1","1","0","50","(5,162000)",""
"57040156","3","1","12","12","12","20","(4,7,48956,0,1,4,10,7980,0,1,4,11,14952,0,1,4,12,14952,0,1,4,22,129497,0,1,4,24,0.24,0,1)","2","1","0","50","(5,7800000)",""
"57040157","3","1","0","13","12","20","(4,7,50540,0,1,4,10,8236,0,1,4,11,15432,0,1,4,12,15432,0,1,4,22,133765,0,1,4,24,0.26,0,1)","1","1","0","50","(5,163000)","93000162"
"57040158","3","1","1","13","12","20","(4,7,52124,0,1,4,10,8236,0,1,4,11,15432,0,1,4,12,15432,0,1,4,22,134832,0,1,4,24,0.26,0,1)","1","1","0","50","(5,164000)",""
"57040159","3","1","2","13","12","20","(4,7,52124,0,1,4,10,8236,0,1,4,11,15912,0,1,4,12,15432,0,1,4,22,135899,0,1,4,24,0.26,0,1)","1","1","0","50","(5,165000)",""
