"AttributeId","MarkType","NameStringId","NpcId","RegionLevel","MapGoalX","MapGoalY","MapGoalZ","MiniMapX","MiniGoalY","MiniGoalZ","NpcPriority","IfShow","MissionId","SafePoint"
"73011716","2","90040851","","","15083","7511","1401","15083","7511","1401","","","",""
"73011717","2","90040851","","","20263","8443","1085","20263","8443","1085","","","",""
"73011718","2","90040852","","","18286","14164","493","18286","14164","493","","","",""
"73011719","2","90040856","","","12684","15761","1082","12684","15761","1082","","","",""
"73011720","2","90040853","","","8557","19002","1511","8557","19002","1511","","","",""
"73011721","2","90040849","","","15083","7511","1401","15083","7511","1401","","","",""
"73011722","2","90040849","","","20263","8443","1085","20263","8443","1085","","","",""
"73011723","2","90040855","","","18286","14164","493","18286","14164","493","","","",""
"73011724","2","90040852","","","12684","15761","1082","12684","15761","1082","","","",""
"73011725","2","90040854","","","8557","19002","1511","8557","19002","1511","","","",""
"73011726","2","90040853","","","15083","7511","1401","15083","7511","1401","","","",""
"73011801","2","90050201","","","7310","7500","100","7310","7500","100","","","",""
"73011901","1","90050202","","","6148","24935","555","6148","24935","555","","","",""
"73011902","1","90050203","","","18591","7771","555","18591","7771","555","","","",""
"73011903","1","90050204","","","28375","25314","555","28375","25314","555","","","",""
"73011904","5","90050205","","","28274","15058","550","28274","15058","550","","","",""
"73011905","5","90050206","","","9402","14911","509","9402","14911","509","","","",""
"73011906","5","90050207","","","18067","31638","553","18067","31638","553","","","",""
"73011907","1","90040891","","","16481","19174","513","16481","19174","513","","","",""
"73011908","1","90040891","","","20218","18944","558","20218","18944","558","","","",""
"73011909","1","90040891","","","18698","21891","510","18698","21891","510","","","",""
"73011910","1","90040892","","","17752","18705","536","17752","18705","536","","","",""
"73011911","1","90040892","","","19919","20013","510","19919","20013","510","","","",""
"73011912","1","90040892","","","17628","21412","515","17628","21412","515","","","",""
"73011913","1","90040893","","","17082","20235","510","17082","20235","510","","","",""
"73011914","1","90040893","","","19075","20874","510","19075","20874","510","","","",""
"73011915","1","90040893","","","19041","18935","530","19041","18935","530","","","",""
"73011916","1","90040894","","","18300","20004","520","18300","20004","520","","","",""
"73012001","3","90050033","","","5009","4260","21","5009","4260","21","","","",""
"73012002","2","90050218","","","4840","3810","21","4840","3810","21","","","",""
"73013001","3","90050033","","","8990","12970","827","8990","12970","827","","","",""
"73013002","2","90050218","","","9020","8760","500","9020","8760","500","","","",""
"73014001","2","90040902","","","13830","22310","2160","13830","22310","2160","","","",""
"73014002","2","90040902","","","13830","22310","2160","13830","22310","2160","","","",""
"73014003","2","90040903","","","14590","21266","2195","14590","21266","2195","","","",""
"73014004","2","90040904","","","13190","21913","2160","13190","21913","2160","","","",""
"73014005","2","90040905","","","14590","21266","2195","14590","21266","2195","","","",""
"73014006","2","90040906","","","13190","21913","2160","13190","21913","2160","","","",""
"73014007","2","90040907","","","14610","22859","2200","14610","22859","2200","","","",""
"73015001","2","90050218","","","14390","22734","2095","14390","22734","2095","","","",""
"73015002","3","90050033","","","14496","25944","2160","14496","25944","2160","","","",""
"73015003","1","90043029","","","7634","8830","-11","7634","8830","-11","","","",""
"73015004","5","90050220","","","7184","14140","8","7184","14140","8","","","","74000391"
"73016000","5","90050236","","","15987","18358","456","15987","18358","456","","","","74000401"
"73016001","2","90048960","76013001","","8391","25907","510","8391","25907","510","","","",""
"73016002","2","90048961","76013002","","5358","18375","539","5358","18375","539","","","",""
"73016003","2","90048962","76013003","","8392","10811","510","8392","10811","510","","","",""
"73016004","2","90048963","76013004","","16005","7914","539","16005","7914","539","","","",""
"73016005","2","90048964","76013005","","23393","10824","510","23393","10824","510","","","",""
"73016006","2","90048965","76013006","","26413","18359","539","26413","18359","539","","","",""
"73016007","2","90048966","76013007","","23432","25911","510","23432","25911","510","","","",""
"73016008","2","90048967","76013008","","15963","28909","539","15963","28909","539","","","",""
"73016009","2","90048968","76013009","","8391","25907","510","8391","25907","510","","","",""
"73016010","2","90048969","76013010","","5358","18375","539","5358","18375","539","","","",""
"73016011","2","90048970","76013011","","8392","10811","510","8392","10811","510","","","",""
"73016012","2","90048971","76013012","","16005","7914","539","16005","7914","539","","","",""
"73016013","2","90048972","76013013","","23393","10824","510","23393","10824","510","","","",""
"73016014","2","90048973","76013014","","26413","18359","539","26413","18359","539","","","",""
"73016015","2","90048974","76013015","","23432","25911","510","23432","25911","510","","","",""
"73016016","2","90048975","76013016","","15963","28909","539","15963","28909","539","","","",""
"73016017","2","90048976","76013017","","8391","25907","510","8391","25907","510","","","",""
"73016018","2","90048977","76013018","","5358","18375","539","5358","18375","539","","","",""
"73016019","2","90048978","76013019","","8392","10811","510","8392","10811","510","","","",""
"73016020","2","90048979","76013020","","16005","7914","539","16005","7914","539","","","",""
"73016021","2","90048980","76013021","","23393","10824","510","23393","10824","510","","","",""
"73016022","2","90048981","76013022","","26413","18359","539","26413","18359","539","","","",""
"73016023","2","90048982","76013023","","23432","25911","510","23432","25911","510","","","",""
"73016024","2","90048983","76013024","","15963","28909","539","15963","28909","539","","","",""
"73016025","2","90048984","76013025","","8391","25907","510","8391","25907","510","","","",""
"73016026","2","90048985","76013026","","5358","18375","539","5358","18375","539","","","",""
"73016027","2","90048986","76013027","","8392","10811","510","8392","10811","510","","","",""
"73016028","2","90048987","76013028","","16005","7914","539","16005","7914","539","","","",""
"73016029","2","90048988","76013029","","23393","10824","510","23393","10824","510","","","",""
"73016030","2","90048989","76013030","","26413","18359","539","26413","18359","539","","","",""
"73016031","2","90048990","76013031","","23432","25911","510","23432","25911","510","","","",""
"73016032","2","90048991","76013032","","15963","28909","539","15963","28909","539","","","",""
"73016033","2","90048992","76013033","","8391","25907","510","8391","25907","510","","","",""
"73016034","2","90048993","76013034","","5358","18375","539","5358","18375","539","","","",""
"73016035","2","90040862","76013035","","8392","10811","510","8392","10811","510","","","",""
"73016036","2","90040916","76013036","","16005","7914","539","16005","7914","539","","","",""
"73016037","2","90040873","76013037","","23393","10824","510","23393","10824","510","","","",""
"73016038","2","90040905","76013038","","26413","18359","539","26413","18359","539","","","",""
"73016039","2","90040865","76013039","","23432","25911","510","23432","25911","510","","","",""
"73016040","2","90041113","76013040","","15963","28909","539","15963","28909","539","","","",""
"73016500","5","90050237","","","15987","18358","456","15987","18358","456","","","","74000411"
"73016501","2","90040916","76013508","","8391","25907","515","8391","25907","510","","","",""
"73016502","2","90040917","76013501","","8392","10811","515","8392","10811","510","","","",""
"73016503","2","90040862","76013503","","5887","18425","599","5397","18425","539","","","",""
"73016504","2","90040873","76013504","","8842","11238","599","8319","10906","539","","","",""
"73016505","2","90040872","76013505","","15940","8561","819","15940","7853","539","","","",""
"73016506","2","90040870","76013506","","25469","18368","819","26428","18368","539","","","",""
"73016507","2","90041113","76013507","","22763","25285","589","23428","25999","539","","","",""
"73016508","2","90040916","76013508","","15983","27887","589","15983","28933","539","","","",""
"73016509","2","90040917","76013510","","8391","25907","515","8391","25907","510","","","",""
"73016510","2","90040917","76013511","","8392","10811","515","8392","10811","510","","","",""
"73016511","2","90040870","76013513","","5887","18425","819","5397","18425","539","","","",""
"73016512","2","90041113","76013514","","8842","11238","589","8319","10906","539","","","",""
"73016513","2","90040916","76013515","","15940","8561","589","15940","7853","539","","","",""
"73016514","2","90042142","76013516","","25469","18368","589","26428","18368","539","","","",""
"73016515","2","90040842","76013517","","22763","25285","819","23428","25999","539","","","",""
"73016516","2","90040872","76013518","","15983","27887","819","15983","28933","539","","","",""
"73016517","2","90040917","76013520","","8391","25907","515","8391","25907","510","","","",""
"73016518","2","90040917","76013521","","8392","10811","515","8392","10811","510","","","",""
"73016519","2","90042142","76013523","","5887","18425","589","5397","18425","539","","","",""
"73016520","2","90040842","76013524","","8842","11238","819","8319","10906","539","","","",""
"73016521","2","90040916","76013525","","15940","8561","589","15940","7853","539","","","",""
"73016522","2","90040869","76013526","","25469","18368","819","26428","18368","539","","","",""
"73016523","2","90040862","76013527","","22763","25285","599","23428","25999","539","","","",""
"73016524","2","90040872","76013528","","15983","27887","819","15983","28933","539","","","",""
"73016525","2","90040917","76013530","","8391","25907","515","8391","25907","510","","","",""
"73016526","2","90040917","76013531","","8392","10811","515","8392","10811","510","","","",""
"73016527","2","90040869","76013533","","5887","18425","819","5397","18425","539","","","",""
"73016528","2","90040862","76013534","","8842","11238","759","8319","10906","539","","","",""
"73016529","2","90042142","76013535","","15940","8561","589","15940","7853","539","","","",""
"73016530","2","90040873","76013536","","25469","18368","599","26428","18368","539","","","",""
"73016531","2","90040872","76013537","","22763","25285","819","23428","25999","539","","","",""
"73016532","2","90040916","76013538","","15983","27887","589","15983","28933","539","","","",""
