"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"153007119","","4","8","20","(31102206,2)","(31010176,900)","2000","1"
"153007120","","4","8","21","(31000029,2)","(31000099,15)","2100","0"
"153007121","","4","8","22","(0)","(31059001,3)","2200","-1"
"153007122","","4","8","23","(31010176,20)","(31020061,4)","2300","0"
"153007123","","4","8","24","(31000105,10)","(31000105,15)","2400","0"
"153007124","","4","8","25","(0)","(31020001,15)","2500","-1"
"153007125","","4","8","26","(31110101,5)","(31010043,15)","2600","0"
"153007126","","4","8","27","(0)","(31000106,8)","2700","-1"
"153007127","","4","8","28","(31010176,20)","(31131129,8)","2800","0"
"153007128","","4","8","29","(0)","(31000095,3)","2900","-1"
"153007129","","4","8","30","(31130339,1)","(31131114,1)","3000","1"
"153007130","","4","8","31","(0)","(31000012,2)","3100","-1"
"153007131","","4","8","32","(31110001,5)","(31000096,2)","3200","0"
"153007132","","4","8","33","(31010043,5)","(31000030,4)","3300","0"
"153007133","","4","8","34","(0)","(31000112,2)","3400","-1"
"153007134","","4","8","35","(31010176,30)","(31000099,15)","3500","0"
"153007135","","4","8","36","(31020008,10)","(31130337,4)","3600","0"
"153007136","","4","8","37","(0)","(31000099,15)","3700","-1"
"153007137","","4","8","38","(31020061,4)","(31000031,4)","3800","0"
"153007138","","4","8","39","(0)","(31130462,2)","3900","-1"
"153007139","","4","8","40","(31010044,2)","(31010176,900)","4000","1"
"153007140","","4","8","41","(0)","(31020005,6)","4100","-1"
"153007141","","4","8","42","(31000099,10)","(31020008,15)","4200","0"
"153007142","","4","8","43","(0)","(31010044,3)","4300","-1"
"153007143","","4","8","44","(31010176,30)","(31061003,2)","4400","0"
"153007144","","4","8","45","(0)","(31000029,8)","4500","-1"
"153007145","","4","8","46","(31000012,1)","(31000112,2)","4600","0"
"153007146","","4","8","47","(0)","(31000099,15)","4700","-1"
"153007147","","4","8","48","(31000028,10)","(31020061,6)","4800","0"
"153007148","","4","8","49","(0)","(31020008,15)","4900","-1"
"153007149","","4","8","50","(31102246,1)","(31141058,5)","5000","1"
"153007150","","4","8","51","(0)","(31010043,15)","5100","-1"
"153007151","","4","8","52","(0)","(31140132,15)","5200","-1"
"153007152","","4","8","53","(31000029,5)","(31000037,4)","5300","0"
"153007153","","4","8","54","(31010176,30)","(31000033,4)","5400","0"
"153007154","","4","8","55","(0)","(31020005,4)","5500","-1"
"153007155","","4","8","56","(31061003,2)","(31010107,15)","5600","0"
"153007156","","4","8","57","(0)","(31000032,4)","5700","-1"
"153007157","","4","8","58","(31000105,5)","(31020001,15)","5800","0"
"153007158","","4","8","59","(0)","(31010044,5)","5900","-1"
"153007159","","4","8","60","(31130463,1)","(31010176,900)","6000","1"
"153007160","","4","8","61","(0)","(31020061,6)","6100","-1"
"153007161","","4","8","62","(31020061,3)","(31000031,4)","6200","0"
"153007162","","4","8","63","(0)","(31000012,2)","6300","-1"
"153007163","","4","8","64","(31020002,5)","(31000090,3)","6400","0"
"153007164","","4","8","65","(31010176,30)","(31000105,15)","6500","0"
"153007165","","4","8","66","(0)","(31000034,4)","6600","-1"
"153007166","","4","8","67","(31020008,10)","(31061003,4)","6700","0"
"153007167","","4","8","68","(0)","(31000036,4)","6800","-1"
"153007168","","4","8","69","(31000178,1)","(31010044,5)","6900","0"
"153007169","","4","8","70","(31131129,5)","(31090538,1)","7000","1"
"153007170","","4","8","71","(0)","(31000099,15)","7100","-1"
"153007171","","4","8","72","(0)","(31000033,4)","7200","-1"
"153007172","","4","8","73","(31000027,3)","(31130408,4)","7300","0"
"153007173","","4","8","74","(0)","(31000030,4)","7400","-1"
"153007174","","4","8","75","(31010176,30)","(31000176,3)","7500","0"
"153007175","","4","8","76","(0)","(31020005,5)","7600","-1"
"153007176","","4","8","77","(0)","(31140132,15)","7700","-1"
"153007177","","4","8","78","(31020002,2)","(31000034,4)","7800","0"
"153007178","","4","8","79","(0)","(31010044,5)","7900","-1"
"153007179","","4","8","80","(31000176,1)","(31130415,1)","8000","1"
"153007180","","4","8","81","(31020001,5)","(31110103,3)","8100","0"
"153007181","","4","8","82","(31010176,30)","(31000035,4)","8200","0"
"153007182","","4","8","83","(0)","(31000105,15)","8300","-1"
"153007183","","4","8","84","(0)","(31000099,15)","8400","-1"
"153007184","","4","8","85","(31061002,3)","(31000034,4)","8500","0"
"153007185","","4","8","86","(0)","(31010107,25)","8600","-1"
"153007186","","4","8","87","(31010176,50)","(31010044,5)","8700","0"
"153007187","","4","8","88","(0)","(31059001,3)","8800","-1"
"153007188","","4","8","89","(0)","(31000091,2)","8900","-1"
"153007189","","4","8","90","(31102505,1)","(31090171,1)","9000","1"
"153007190","","4","8","91","(0)","(31110003,3)","9100","-1"
"153007191","","4","8","92","(31000106,5)","(31000033,4)","9200","0"
"153007192","","4","8","93","(0)","(31000031,4)","9300","-1"
"153007193","","4","8","94","(0)","(31000012,2)","9400","-1"
"153007194","","4","8","95","(31010176,50)","(31000037,4)","9500","0"
"153007195","","4","8","96","(0)","(31000096,2)","9600","-1"
"153007196","","4","8","97","(31000178,1)","(31000099,15)","9700","0"
"153007197","","4","8","98","(0)","(31130462,2)","9800","-1"
"153007198","","4","8","99","(0)","(31010044,5)","9900","-1"
"153007199","","4","8","100","(31102510,1)","(31090172,1)","10000","1"
"153007200","90111000","4","9","1","(31041033,2)","(31131114,1)","100","1"
"153007201","","4","9","2","(31020004,10)","(31020003,15)","200","0"
"153007202","","4","9","3","(0)","(31020002,8)","300","-1"
"153007203","","4","9","4","(31010176,20)","(31010043,8)","400","0"
"153007204","","4","9","5","(31020007,10)","(31020008,15)","500","0"
"153007205","","4","9","6","(0)","(31000028,15)","600","-1"
"153007206","","4","9","7","(31010176,20)","(31000004,3)","700","0"
"153007207","","4","9","8","(0)","(31000040,25)","800","-1"
"153007208","","4","9","9","(31020061,2)","(31010107,15)","900","0"
"153007209","","4","9","10","(31059001,2)","(31141057,10)","1000","1"
"153007210","","4","9","11","(0)","(31010044,5)","1100","-1"
"153007211","","4","9","12","(31000040,10)","(31000029,8)","1200","0"
"153007212","","4","9","13","(0)","(31000086,15)","1300","-1"
"153007213","","4","9","14","(31020004,20)","(31000105,15)","1400","0"
"153007214","","4","9","15","(0)","(31020061,4)","1500","-1"
"153007215","","4","9","16","(31010176,20)","(31000005,3)","1600","0"
"153007216","","4","9","17","(31020003,3)","(31000012,2)","1700","0"
"153007217","","4","9","18","(31010043,5)","(31000027,8)","1800","0"
"153007218","","4","9","19","(0)","(31000094,3)","1900","-1"
"153007219","","4","9","20","(31102206,2)","(31010176,900)","2000","1"
"153007220","","4","9","21","(31000029,2)","(31000099,15)","2100","0"
"153007221","","4","9","22","(0)","(31059001,3)","2200","-1"
"153007222","","4","9","23","(31010176,20)","(31020061,4)","2300","0"
"153007223","","4","9","24","(31000105,10)","(31000105,15)","2400","0"
"153007224","","4","9","25","(0)","(31020001,15)","2500","-1"
"153007225","","4","9","26","(31110101,5)","(31010043,15)","2600","0"
"153007226","","4","9","27","(0)","(31000106,8)","2700","-1"
"153007227","","4","9","28","(31010176,20)","(31131129,8)","2800","0"
"153007228","","4","9","29","(0)","(31000095,3)","2900","-1"
"153007229","","4","9","30","(31130339,1)","(31131114,1)","3000","1"
"153007230","","4","9","31","(0)","(31000012,2)","3100","-1"
"153007231","","4","9","32","(31110001,5)","(31000096,2)","3200","0"
"153007232","","4","9","33","(31010043,5)","(31000030,4)","3300","0"
"153007233","","4","9","34","(0)","(31000112,2)","3400","-1"
"153007234","","4","9","35","(31010176,30)","(31000099,15)","3500","0"
"153007235","","4","9","36","(31020008,10)","(31130337,4)","3600","0"
"153007236","","4","9","37","(0)","(31000099,15)","3700","-1"
"153007237","","4","9","38","(31020061,4)","(31000031,4)","3800","0"
"153007238","","4","9","39","(0)","(31130462,2)","3900","-1"
"153007239","","4","9","40","(31010044,2)","(31010176,900)","4000","1"
"153007240","","4","9","41","(0)","(31020005,6)","4100","-1"
"153007241","","4","9","42","(31000099,10)","(31020008,15)","4200","0"
"153007242","","4","9","43","(0)","(31010044,3)","4300","-1"
"153007243","","4","9","44","(31010176,30)","(31061003,2)","4400","0"
"153007244","","4","9","45","(0)","(31000029,8)","4500","-1"
"153007245","","4","9","46","(31000012,1)","(31000112,2)","4600","0"
"153007246","","4","9","47","(0)","(31000099,15)","4700","-1"
"153007247","","4","9","48","(31000028,10)","(31020061,6)","4800","0"
"153007248","","4","9","49","(0)","(31020008,15)","4900","-1"
"153007249","","4","9","50","(31102246,1)","(31141058,5)","5000","1"
"153007250","","4","9","51","(0)","(31010043,15)","5100","-1"
"153007251","","4","9","52","(0)","(31140132,15)","5200","-1"
"153007252","","4","9","53","(31000029,5)","(31000037,4)","5300","0"
"153007253","","4","9","54","(31010176,30)","(31000033,4)","5400","0"
"153007254","","4","9","55","(0)","(31020005,4)","5500","-1"
"153007255","","4","9","56","(31061003,2)","(31010107,15)","5600","0"
"153007256","","4","9","57","(0)","(31000032,4)","5700","-1"
"153007257","","4","9","58","(31000105,5)","(31020001,15)","5800","0"
"153007258","","4","9","59","(0)","(31010044,5)","5900","-1"
"153007259","","4","9","60","(31130463,1)","(31010176,900)","6000","1"
"153007260","","4","9","61","(0)","(31020061,6)","6100","-1"
"153007261","","4","9","62","(31020061,3)","(31000031,4)","6200","0"
"153007262","","4","9","63","(0)","(31000012,2)","6300","-1"
"153007263","","4","9","64","(31020002,5)","(31000090,3)","6400","0"
"153007264","","4","9","65","(31010176,30)","(31000105,15)","6500","0"
"153007265","","4","9","66","(0)","(31000034,4)","6600","-1"
"153007266","","4","9","67","(31020008,10)","(31061003,4)","6700","0"
"153007267","","4","9","68","(0)","(31000036,4)","6800","-1"
"153007268","","4","9","69","(31000178,1)","(31010044,5)","6900","0"
"153007269","","4","9","70","(31131129,5)","(31090538,1)","7000","1"
"153007270","","4","9","71","(0)","(31000099,15)","7100","-1"
"153007271","","4","9","72","(0)","(31000033,4)","7200","-1"
"153007272","","4","9","73","(31000027,3)","(31130408,4)","7300","0"
"153007273","","4","9","74","(0)","(31000030,4)","7400","-1"
"153007274","","4","9","75","(31010176,30)","(31000176,3)","7500","0"
"153007275","","4","9","76","(0)","(31020005,5)","7600","-1"
"153007276","","4","9","77","(0)","(31140132,15)","7700","-1"
"153007277","","4","9","78","(31020002,2)","(31000034,4)","7800","0"
"153007278","","4","9","79","(0)","(31010044,5)","7900","-1"
"153007279","","4","9","80","(31000176,1)","(31130415,1)","8000","1"
"153007280","","4","9","81","(31020001,5)","(31110103,3)","8100","0"
"153007281","","4","9","82","(31010176,30)","(31000035,4)","8200","0"
"153007282","","4","9","83","(0)","(31000105,15)","8300","-1"
"153007283","","4","9","84","(0)","(31000099,15)","8400","-1"
"153007284","","4","9","85","(31061002,3)","(31000034,4)","8500","0"
"153007285","","4","9","86","(0)","(31010107,25)","8600","-1"
"153007286","","4","9","87","(31010176,50)","(31010044,5)","8700","0"
"153007287","","4","9","88","(0)","(31059001,3)","8800","-1"
"153007288","","4","9","89","(0)","(31000091,2)","8900","-1"
"153007289","","4","9","90","(31102505,1)","(31090171,1)","9000","1"
"153007290","","4","9","91","(0)","(31110003,3)","9100","-1"
"153007291","","4","9","92","(31000106,5)","(31000033,4)","9200","0"
"153007292","","4","9","93","(0)","(31000031,4)","9300","-1"
"153007293","","4","9","94","(0)","(31000012,2)","9400","-1"
"153007294","","4","9","95","(31010176,50)","(31000037,4)","9500","0"
"153007295","","4","9","96","(0)","(31000096,2)","9600","-1"
"153007296","","4","9","97","(31000178,1)","(31000099,15)","9700","0"
"153007297","","4","9","98","(0)","(31130462,2)","9800","-1"
"153007298","","4","9","99","(0)","(31010044,5)","9900","-1"
"153007299","","4","9","100","(31102510,1)","(31090172,1)","10000","1"
"153007300","90111000","4","10","1","(31041033,2)","(31131114,1)","100","1"
"153007301","","4","10","2","(31020004,10)","(31020003,15)","200","0"
"153007302","","4","10","3","(0)","(31020002,8)","300","-1"
"153007303","","4","10","4","(31010176,20)","(31010043,8)","400","0"
"153007304","","4","10","5","(31020007,10)","(31020008,15)","500","0"
"153007305","","4","10","6","(0)","(31000028,15)","600","-1"
"153007306","","4","10","7","(31010176,20)","(31000004,3)","700","0"
"153007307","","4","10","8","(0)","(31000040,25)","800","-1"
"153007308","","4","10","9","(31020061,2)","(31010107,15)","900","0"
"153007309","","4","10","10","(31059001,2)","(31141057,10)","1000","1"
"153007310","","4","10","11","(0)","(31010044,5)","1100","-1"
"153007311","","4","10","12","(31000040,10)","(31000029,8)","1200","0"
"153007312","","4","10","13","(0)","(31000086,15)","1300","-1"
"153007313","","4","10","14","(31020004,20)","(31000105,15)","1400","0"
"153007314","","4","10","15","(0)","(31020061,4)","1500","-1"
"153007315","","4","10","16","(31010176,20)","(31000005,3)","1600","0"
"153007316","","4","10","17","(31020003,3)","(31000012,2)","1700","0"
"153007317","","4","10","18","(31010043,5)","(31000027,8)","1800","0"
"153007318","","4","10","19","(0)","(31000094,3)","1900","-1"
"153007319","","4","10","20","(31102206,2)","(31010176,900)","2000","1"
"153007320","","4","10","21","(31000029,2)","(31000099,15)","2100","0"
"153007321","","4","10","22","(0)","(31059001,3)","2200","-1"
"153007322","","4","10","23","(31010176,20)","(31020061,4)","2300","0"
"153007323","","4","10","24","(31000105,10)","(31000105,15)","2400","0"
"153007324","","4","10","25","(0)","(31020001,15)","2500","-1"
"153007325","","4","10","26","(31110101,5)","(31010043,15)","2600","0"
"153007326","","4","10","27","(0)","(31000106,8)","2700","-1"
"153007327","","4","10","28","(31010176,20)","(31131129,8)","2800","0"
"153007328","","4","10","29","(0)","(31000095,3)","2900","-1"
"153007329","","4","10","30","(31130339,1)","(31131114,1)","3000","1"
"153007330","","4","10","31","(0)","(31000012,2)","3100","-1"
"153007331","","4","10","32","(31110001,5)","(31000096,2)","3200","0"
"153007332","","4","10","33","(31010043,5)","(31000030,4)","3300","0"
"153007333","","4","10","34","(0)","(31000112,2)","3400","-1"
"153007334","","4","10","35","(31010176,30)","(31000099,15)","3500","0"
"153007335","","4","10","36","(31020008,10)","(31130337,4)","3600","0"
"153007336","","4","10","37","(0)","(31000099,15)","3700","-1"
"153007337","","4","10","38","(31020061,4)","(31000031,4)","3800","0"
"153007338","","4","10","39","(0)","(31130462,2)","3900","-1"
"153007339","","4","10","40","(31010044,2)","(31010176,900)","4000","1"
"153007340","","4","10","41","(0)","(31020005,6)","4100","-1"
"153007341","","4","10","42","(31000099,10)","(31020008,15)","4200","0"
"153007342","","4","10","43","(0)","(31010044,3)","4300","-1"
"153007343","","4","10","44","(31010176,30)","(31061003,2)","4400","0"
"153007344","","4","10","45","(0)","(31000029,8)","4500","-1"
"153007345","","4","10","46","(31000012,1)","(31000112,2)","4600","0"
"153007346","","4","10","47","(0)","(31000099,15)","4700","-1"
"153007347","","4","10","48","(31000028,10)","(31020061,6)","4800","0"
"153007348","","4","10","49","(0)","(31020008,15)","4900","-1"
"153007349","","4","10","50","(31102246,1)","(31141058,5)","5000","1"
"153007350","","4","10","51","(0)","(31010043,15)","5100","-1"
"153007351","","4","10","52","(0)","(31140132,15)","5200","-1"
"153007352","","4","10","53","(31000029,5)","(31000037,4)","5300","0"
"153007353","","4","10","54","(31010176,30)","(31000033,4)","5400","0"
"153007354","","4","10","55","(0)","(31020005,4)","5500","-1"
"153007355","","4","10","56","(31061003,2)","(31010107,15)","5600","0"
"153007356","","4","10","57","(0)","(31000032,4)","5700","-1"
"153007357","","4","10","58","(31000105,5)","(31020001,15)","5800","0"
"153007358","","4","10","59","(0)","(31010044,5)","5900","-1"
"153007359","","4","10","60","(31130463,1)","(31010176,900)","6000","1"
"153007360","","4","10","61","(0)","(31020061,6)","6100","-1"
"153007361","","4","10","62","(31020061,3)","(31000031,4)","6200","0"
"153007362","","4","10","63","(0)","(31000012,2)","6300","-1"
"153007363","","4","10","64","(31020002,5)","(31000090,3)","6400","0"
"153007364","","4","10","65","(31010176,30)","(31000105,15)","6500","0"
"153007365","","4","10","66","(0)","(31000034,4)","6600","-1"
"153007366","","4","10","67","(31020008,10)","(31061003,4)","6700","0"
"153007367","","4","10","68","(0)","(31000036,4)","6800","-1"
"153007368","","4","10","69","(31000178,1)","(31010044,5)","6900","0"
"153007369","","4","10","70","(31131129,5)","(31090538,1)","7000","1"
"153007370","","4","10","71","(0)","(31000099,15)","7100","-1"
"153007371","","4","10","72","(0)","(31000033,4)","7200","-1"
