"AttributeId","ClassType","Level","NextLevelExp","MoveSpeedForce","MaxBagCount","EnergyBackValue","EnergyBackTime","EnergyMax","RandomItem","SpecialRandomItem","RandomTreasure","AttPermanent","SkillCount","PassiveSkillCount","SpriteCount","AttArray","BaseExp","BaseCoin","DailyMissionLibrary","AgainstMissionLibrary","TargetGsValue","TalentNum","AddPoints","MeditationExpAddition","MeditationStandardGs","PureHurtAttArray","MarryMissionLibrary","ReplyEnergy"
"21050782","6","782","130493134","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4145607,0,1,4,5,1089074,0,1,4,6,1133526,0,1,4,7,1564206,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","77","0","0","133684070","0","","0.6","53473630","","",""
"21050783","6","783","130990339","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4162868,0,1,4,5,1093586,0,1,4,6,1138223,0,1,4,7,1570711,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","77","0","0","134249420","0","","0.6","53699770","","",""
"21050784","6","784","131488963","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4180129,0,1,4,5,1098098,0,1,4,6,1142919,0,1,4,7,1577215,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","77","0","0","134814730","0","","0.6","53925890","","",""
"21050785","6","785","131989008","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4197389,0,1,4,5,1102609,0,1,4,6,1147614,0,1,4,7,1583719,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","135380060","0","","0.6","54152030","","",""
"21050786","6","786","132490476","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4214650,0,1,4,5,1107119,0,1,4,6,1152308,0,1,4,7,1590224,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","135945410","0","","0.6","54378170","","",""
"21050787","6","787","132992582","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4231903,0,1,4,5,1111629,0,1,4,6,1157002,0,1,4,7,1596725,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","136510560","0","","0.6","54604230","","",""
"21050788","6","788","133496114","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4249163,0,1,4,5,1116138,0,1,4,6,1161695,0,1,4,7,1603230,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","137075770","0","","0.6","54830310","","",""
"21050789","6","789","134000285","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4266424,0,1,4,5,1120646,0,1,4,6,1166387,0,1,4,7,1609734,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","137641100","0","","0.6","55056440","","",""
"21050790","6","790","134507465","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4375609,0,1,4,5,1149299,0,1,4,6,1196209,0,1,4,7,1650922,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","140825990","0","","0.6","56330400","","",""
"21050791","6","791","135015287","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4393240,0,1,4,5,1153902,0,1,4,6,1201000,0,1,4,7,1657566,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","141402000","0","","0.6","56560800","","",""
"21050792","6","792","135524543","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4410871,0,1,4,5,1158505,0,1,4,6,1205792,0,1,4,7,1664210,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","141977980","0","","0.6","56791200","","",""
"21050793","6","793","136034442","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4428502,0,1,4,5,1163108,0,1,4,6,1210582,0,1,4,7,1670854,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","142554000","0","","0.6","57021600","","",""
"21050794","6","794","136545778","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4446125,0,1,4,5,1167709,0,1,4,6,1215371,0,1,4,7,1677495,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","143129870","0","","0.6","57251950","","",""
"21050795","6","795","137058553","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4463756,0,1,4,5,1172310,0,1,4,6,1220160,0,1,4,7,1684139,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","143705850","0","","0.6","57482340","","",""
"21050796","6","796","137572769","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4481387,0,1,4,5,1176910,0,1,4,6,1224948,0,1,4,7,1690783,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","144281860","0","","0.6","57712750","","",""
"21050797","6","797","138087631","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4499018,0,1,4,5,1181510,0,1,4,6,1229736,0,1,4,7,1697427,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","144857880","0","","0.6","57943160","","",""
"21050798","6","798","138603937","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4516649,0,1,4,5,1186109,0,1,4,6,1234522,0,1,4,7,1704071,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","145433840","0","","0.6","58173540","","",""
"21050799","6","799","139120890","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4534280,0,1,4,5,1190708,0,1,4,6,1239308,0,1,4,7,1710715,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","146009870","0","","0.6","58403950","","",""
"21050800","6","800","139640890","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4647531,0,1,4,5,1220634,0,1,4,6,1270457,0,1,4,7,1753435,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","78","0","0","150283930","0","","0.6","60113580","","",""
"21050801","6","801","140161540","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4672911,0,1,4,5,1227335,0,1,4,6,1277431,0,1,4,7,1762989,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","150147190","0","","0.6","60058880","","",""
"21050802","6","802","140683642","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4698290,0,1,4,5,1234036,0,1,4,6,1284406,0,1,4,7,1772543,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","150966050","0","","0.6","60386420","","",""
"21050803","6","803","141206395","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4723669,0,1,4,5,1240736,0,1,4,6,1291379,0,1,4,7,1782097,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","151784840","0","","0.6","60713940","","",""
"21050804","6","804","141730603","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4749049,0,1,4,5,1247437,0,1,4,6,1298353,0,1,4,7,1791651,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","152603700","0","","0.6","61041480","","",""
"21050805","6","805","142256268","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4774428,0,1,4,5,1254136,0,1,4,6,1305326,0,1,4,7,1801206,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","153422540","0","","0.6","61369020","","",""
"21050806","6","806","142783392","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4799808,0,1,4,5,1260836,0,1,4,6,1312299,0,1,4,7,1810760,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","154241350","0","","0.6","61696540","","",""
"21050807","6","807","143311170","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4825187,0,1,4,5,1267535,0,1,4,6,1319272,0,1,4,7,1820314,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","155060190","0","","0.6","62024080","","",""
"21050808","6","808","143840410","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4850558,0,1,4,5,1274234,0,1,4,6,1326244,0,1,4,7,1829865,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","155878850","0","","0.6","62351540","","",""
"21050809","6","809","144370305","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,4875937,0,1,4,5,1280933,0,1,4,6,1333217,0,1,4,7,1839419,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","156697720","0","","0.6","62679090","","",""
"21050810","6","810","144903285","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,5002167,0,1,4,5,1314126,0,1,4,6,1367765,0,1,4,7,1887018,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","160391490","0","","0.6","64156600","","",""
"21050811","6","811","145436923","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,5028068,0,1,4,5,1320963,0,1,4,6,1374880,0,1,4,7,1896769,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","161225120","0","","0.6","64490050","","",""
"21050812","6","812","145972031","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,5053970,0,1,4,5,1327799,0,1,4,6,1381995,0,1,4,7,1906519,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","162058790","0","","0.6","64823520","","",""
"21050813","6","813","146507798","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,5079871,0,1,4,5,1334634,0,1,4,6,1389110,0,1,4,7,1916270,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","162892470","0","","0.6","65156990","","",""
"21050814","6","814","147045038","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,0,2,0,3,0,4,0)","3","5","5","(4,31,500,0,1,4,8,5105773,0,1,4,5,1341470,0,1,4,6,1396224,0,1,4,7,1926021,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","0","79","0","0","163726090","0","","0.6","65490440","","",""
