"AttributeId","PropertyID","PropertyMaxLimit","GoldCost","DiamondCost","MaterialID","MaterialCost","GoldSuccinctEffectChance","DiamondSuccinctEffectChance","GoldSuccinctAttUpChance","GoldPropertyChangeRange","DiamondSuccinctAttUpChance","DiamondPropertyChangeRange","Noticeld","MaterialShopID"
"43060041","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060042","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060043","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060044","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060045","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060046","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060047","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060048","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060049","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060050","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060051","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060052","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060053","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060054","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060055","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060056","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060057","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060058","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060059","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060060","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060061","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060062","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060063","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060064","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060065","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060066","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060067","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060068","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060069","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060070","(8,7,10)","(560,280,50,1350,680,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060071","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060072","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060073","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060074","(8,7,10)","(560,280,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060075","(8,7,10)","(560,280,50,1350,680,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060076","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060077","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060078","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000158","35011008"
"43060079","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060080","(8,7,10)","(560,280,50,1350,680,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060081","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060082","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060083","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060084","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060085","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060086","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060087","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060088","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060089","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060090","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060091","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060092","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060093","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060094","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060095","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060096","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060097","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060098","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060099","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060100","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060101","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060102","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060103","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060104","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060105","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060106","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060107","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060108","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060109","(8,7,10)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060110","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060111","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
"43060112","(8,7,10)","(560,280,50,1350,680,110,3380,1690,280,8780,4390,730,23850,11930,1990,67500,33750,5630,198000,99000,16500,603000,301500,50250,1908000,954000,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","(100,100,100)","(-374,-1,1,374,-187,-1,1,187,-30,-1,1,30)","93000037","35011008"
