"AttributeId","UpgradeCost","RecoveryReward","DiamondRecoveryMoney","DiamondRecoveryCost"
"69019183","(26,18880)","(26,2404526)","(26,2672800)","(4,114717)"
"69019184","(26,18880)","(26,2419630)","(26,2691680)","(4,116447)"
"69019185","(26,18880)","(26,2434734)","(26,2710560)","(4,118194)"
"69019186","(26,18880)","(26,2449838)","(26,2729440)","(4,119958)"
"69019187","(26,18880)","(26,2464942)","(26,2748320)","(4,121739)"
"69019188","(26,18880)","(26,2480046)","(26,2767200)","(4,123537)"
"69019189","(26,18880)","(26,2495150)","(26,2786080)","(4,125352)"
"69019190","(26,18880)","(26,2510254)","(26,2804960)","(4,127184)"
"69019191","(26,18880)","(26,2525358)","(26,2823840)","(4,129033)"
"69019192","(26,18880)","(26,2540462)","(26,2842720)","(4,130899)"
"69019193","(26,18880)","(26,2555566)","(26,2861600)","(4,132782)"
"69019194","(26,18880)","(26,2570670)","(26,2880480)","(4,134683)"
"69019195","(26,18880)","(26,2585774)","(26,2899360)","(4,136601)"
"69019196","(26,18880)","(26,2600878)","(26,2918240)","(4,138537)"
"69019197","(26,18880)","(26,2615982)","(26,2937120)","(4,140490)"
"69019198","(26,18880)","(26,2631086)","(26,2956000)","(4,142461)"
"69019199","(26,18880)","(26,2646190)","(26,2974880)","(4,144450)"
"69019200","","(26,2661294)","(26,2993760)","(4,146457)"
"69020001","(26,4180)","(26,16720)","",""
"69020002","(26,4389)","(26,16720)","(26,20900)","(4,9)"
"69020003","(26,4598)","(26,20232)","(26,25289)","(4,16)"
"69020004","(26,4807)","(26,23910)","(26,29887)","(4,24)"
"69020005","(26,5016)","(26,27756)","(26,34694)","(4,35)"
"69020006","(26,5225)","(26,31768)","(26,39710)","(4,48)"
"69020007","(26,5434)","(26,35948)","(26,44935)","(4,63)"
"69020008","(26,5643)","(26,40296)","(26,50369)","(4,81)"
"69020009","(26,5852)","(26,44810)","(26,56012)","(4,101)"
"69020010","(26,6061)","(26,49492)","(26,61864)","(4,124)"
"69020011","(26,6270)","(26,54340)","(26,67925)","(4,150)"
"69020012","(26,6479)","(26,59356)","(26,74195)","(4,179)"
"69020013","(26,6688)","(26,64540)","(26,80674)","(4,210)"
"69020014","(26,6897)","(26,69890)","(26,87362)","(4,245)"
"69020015","(26,7106)","(26,75408)","(26,94259)","(4,283)"
"69020016","(26,7315)","(26,81092)","(26,101365)","(4,325)"
"69020017","(26,7524)","(26,86944)","(26,108680)","(4,370)"
"69020018","(26,7733)","(26,92964)","(26,116204)","(4,419)"
"69020019","(26,7942)","(26,99150)","(26,123937)","(4,471)"
"69020020","(26,8151)","(26,105504)","(26,131879)","(4,528)"
"69020021","(26,8360)","(26,112024)","(26,140030)","(4,589)"
"69020022","(26,8569)","(26,118712)","(26,148390)","(4,653)"
"69020023","(26,8778)","(26,125568)","(26,156959)","(4,722)"
"69020024","(26,8987)","(26,132590)","(26,165737)","(4,796)"
"69020025","(26,9196)","(26,139780)","(26,174724)","(4,874)"
"69020026","(26,9405)","(26,147136)","(26,183920)","(4,957)"
"69020027","(26,9614)","(26,154660)","(26,193325)","(4,1044)"
"69020028","(26,9823)","(26,162352)","(26,202939)","(4,1137)"
"69020029","(26,10032)","(26,170210)","(26,212762)","(4,1235)"
"69020030","(26,10241)","(26,178236)","(26,222794)","(4,1337)"
"69020031","(26,10450)","(26,186428)","(26,233035)","(4,1445)"
"69020032","(26,10659)","(26,194788)","(26,243485)","(4,1559)"
"69020033","(26,10868)","(26,203316)","(26,254144)","(4,1678)"
"69020034","(26,11077)","(26,212010)","(26,265012)","(4,1803)"
"69020035","(26,11286)","(26,220872)","(26,276089)","(4,1933)"
"69020036","(26,11495)","(26,229900)","(26,287375)","(4,2070)"
"69020037","(26,11704)","(26,239096)","(26,298870)","(4,2212)"
"69020038","(26,11913)","(26,248460)","(26,310574)","(4,2361)"
"69020039","(26,12122)","(26,257990)","(26,322487)","(4,2516)"
"69020040","(26,12331)","(26,267688)","(26,334609)","(4,2677)"
"69020041","(26,12540)","(26,277552)","(26,346940)","(4,2845)"
"69020042","(26,12749)","(26,287584)","(26,359480)","(4,3020)"
"69020043","(26,12958)","(26,297784)","(26,372229)","(4,3202)"
"69020044","(26,13167)","(26,308150)","(26,385187)","(4,3390)"
"69020045","(26,13376)","(26,318684)","(26,398354)","(4,3586)"
"69020046","(26,13585)","(26,329384)","(26,411730)","(4,3788)"
"69020047","(26,13794)","(26,340252)","(26,425315)","(4,3998)"
"69020048","(26,14003)","(26,351288)","(26,439109)","(4,4216)"
"69020049","(26,14212)","(26,362490)","(26,453112)","(4,4441)"
"69020050","(26,14421)","(26,373860)","(26,467324)","(4,4674)"
"69020051","(26,14630)","(26,385396)","(26,481745)","(4,4914)"
"69020052","(26,14839)","(26,397100)","(26,496375)","(4,5163)"
"69020053","(26,15048)","(26,408972)","(26,511214)","(4,5419)"
"69020054","(26,15257)","(26,421010)","(26,526262)","(4,5684)"
"69020055","(26,15466)","(26,433216)","(26,541519)","(4,5957)"
"69020056","(26,15675)","(26,445588)","(26,556985)","(4,6239)"
"69020057","(26,15884)","(26,458128)","(26,572660)","(4,6529)"
"69020058","(26,16093)","(26,470836)","(26,588544)","(4,6828)"
"69020059","(26,16302)","(26,483710)","(26,604637)","(4,7135)"
"69020060","(26,16511)","(26,496752)","(26,620939)","(4,7452)"
"69020061","(26,16720)","(26,509960)","(26,637450)","(4,7777)"
"69020062","(26,16929)","(26,523336)","(26,654170)","(4,8112)"
"69020063","(26,17138)","(26,536880)","(26,671099)","(4,8456)"
"69020064","(26,17347)","(26,550590)","(26,688237)","(4,8810)"
"69020065","(26,17556)","(26,564468)","(26,705584)","(4,9173)"
"69020066","(26,17765)","(26,578512)","(26,723140)","(4,9546)"
"69020067","(26,17974)","(26,592724)","(26,740905)","(4,9929)"
"69020068","(26,18183)","(26,607104)","(26,758879)","(4,10321)"
"69020069","(26,18392)","(26,621650)","(26,777062)","(4,10724)"
"69020070","(26,18601)","(26,636364)","(26,795454)","(4,11137)"
"69020071","(26,18810)","(26,651244)","(26,814055)","(4,11560)"
"69020072","(26,19019)","(26,666292)","(26,832865)","(4,11994)"
"69020073","(26,19228)","(26,681508)","(26,851884)","(4,12438)"
"69020074","(26,19437)","(26,696890)","(26,871112)","(4,12893)"
"69020075","(26,19646)","(26,712440)","(26,890549)","(4,13359)"
"69020076","(26,19855)","(26,728156)","(26,910195)","(4,13835)"
"69020077","(26,20064)","(26,744040)","(26,930050)","(4,14323)"
"69020078","(26,20273)","(26,760092)","(26,950114)","(4,14822)"
"69020079","(26,20482)","(26,776310)","(26,970387)","(4,15333)"
"69020080","(26,20691)","(26,792696)","(26,990869)","(4,15854)"
"69020081","(26,20900)","(26,809248)","(26,1011560)","(4,16388)"
"69020082","(26,21109)","(26,825968)","(26,1032460)","(4,16933)"
"69020083","(26,21318)","(26,842856)","(26,1053569)","(4,17490)"
"69020084","(26,21527)","(26,859910)","(26,1074887)","(4,18059)"
"69020085","(26,21736)","(26,877132)","(26,1096414)","(4,18639)"
"69020086","(26,21945)","(26,894520)","(26,1118150)","(4,19233)"
"69020087","(26,22154)","(26,912076)","(26,1140095)","(4,19838)"
"69020088","(26,22363)","(26,929800)","(26,1162249)","(4,20456)"
"69020089","(26,22572)","(26,947690)","(26,1184612)","(4,21087)"
"69020090","(26,22781)","(26,965748)","(26,1207184)","(4,21730)"
"69020091","(26,22990)","(26,983972)","(26,1229965)","(4,22386)"
"69020092","(26,23199)","(26,1002364)","(26,1252955)","(4,23055)"
"69020093","(26,23408)","(26,1020924)","(26,1276154)","(4,23737)"
"69020094","(26,23617)","(26,1039650)","(26,1299562)","(4,24432)"
"69020095","(26,23826)","(26,1058544)","(26,1323179)","(4,25141)"
"69020096","(26,24035)","(26,1077604)","(26,1347005)","(4,25863)"
"69020097","(26,24244)","(26,1096832)","(26,1371040)","(4,26599)"
"69020098","(26,24453)","(26,1116228)","(26,1395284)","(4,27348)"
"69020099","(26,24662)","(26,1135790)","(26,1419737)","(4,28111)"
"69020100","(26,24662)","(26,1155519)","(26,1444399)","(4,28888)"
"69020101","(26,24662)","(26,1175248)","(26,1469061)","(4,29677)"
"69020102","(26,24662)","(26,1194977)","(26,1493723)","(4,30480)"
"69020103","(26,24662)","(26,1214706)","(26,1518385)","(4,31297)"
"69020104","(26,24662)","(26,1234435)","(26,1543047)","(4,32129)"
"69020105","(26,24662)","(26,1254164)","(26,1567709)","(4,32975)"
"69020106","(26,24662)","(26,1273893)","(26,1592371)","(4,33836)"
"69020107","(26,24662)","(26,1293622)","(26,1617033)","(4,34712)"
"69020108","(26,24662)","(26,1313351)","(26,1641695)","(4,35603)"
"69020109","(26,24662)","(26,1333080)","(26,1666357)","(4,36509)"
"69020110","(26,24662)","(26,1352809)","(26,1691019)","(4,37430)"
"69020111","(26,24662)","(26,1372538)","(26,1715681)","(4,38366)"
"69020112","(26,24662)","(26,1392267)","(26,1740343)","(4,39317)"
"69020113","(26,24662)","(26,1411996)","(26,1765005)","(4,40284)"
"69020114","(26,24662)","(26,1431725)","(26,1789667)","(4,41266)"
"69020115","(26,24662)","(26,1451454)","(26,1814329)","(4,42264)"
"69020116","(26,24662)","(26,1471183)","(26,1838991)","(4,43278)"
"69020117","(26,24662)","(26,1490912)","(26,1863653)","(4,44308)"
"69020118","(26,24662)","(26,1510641)","(26,1888315)","(4,45354)"
"69020119","(26,24662)","(26,1530370)","(26,1912977)","(4,46416)"
"69020120","(26,24662)","(26,1550099)","(26,1937639)","(4,47494)"
"69020121","(26,24662)","(26,1569828)","(26,1962301)","(4,48589)"
"69020122","(26,24662)","(26,1589557)","(26,1986963)","(4,49700)"
"69020123","(26,24662)","(26,1609286)","(26,2011625)","(4,50828)"
"69020124","(26,24662)","(26,1629015)","(26,2036287)","(4,51973)"
"69020125","(26,24662)","(26,1648744)","(26,2060949)","(4,53134)"
"69020126","(26,24662)","(26,1668473)","(26,2085611)","(4,54312)"
"69020127","(26,24662)","(26,1688202)","(26,2110273)","(4,55508)"
"69020128","(26,24662)","(26,1707931)","(26,2134935)","(4,56721)"
"69020129","(26,24662)","(26,1727660)","(26,2159597)","(4,57951)"
"69020130","(26,24662)","(26,1747389)","(26,2184259)","(4,59199)"
"69020131","(26,24662)","(26,1767118)","(26,2208921)","(4,60464)"
"69020132","(26,24662)","(26,1786847)","(26,2233583)","(4,61747)"
"69020133","(26,24662)","(26,1806576)","(26,2258245)","(4,63048)"
"69020134","(26,24662)","(26,1826305)","(26,2282907)","(4,64366)"
"69020135","(26,24662)","(26,1846034)","(26,2307569)","(4,65702)"
"69020136","(26,24662)","(26,1865763)","(26,2332231)","(4,67057)"
"69020137","(26,24662)","(26,1885492)","(26,2356893)","(4,68430)"
"69020138","(26,24662)","(26,1905221)","(26,2381555)","(4,69821)"
"69020139","(26,24662)","(26,1924950)","(26,2406217)","(4,71231)"
"69020140","(26,24662)","(26,1944679)","(26,2430879)","(4,72659)"
"69020141","(26,24662)","(26,1964408)","(26,2455541)","(4,74106)"
"69020142","(26,24662)","(26,1984137)","(26,2480203)","(4,75572)"
"69020143","(26,24662)","(26,2003866)","(26,2504865)","(4,77057)"
"69020144","(26,24662)","(26,2023595)","(26,2529527)","(4,78561)"
"69020145","(26,24662)","(26,2043324)","(26,2554189)","(4,80084)"
"69020146","(26,24662)","(26,2063053)","(26,2578851)","(4,81626)"
"69020147","(26,24662)","(26,2082782)","(26,2603513)","(4,83187)"
"69020148","(26,24662)","(26,2102511)","(26,2628175)","(4,84768)"
"69020149","(26,24662)","(26,2122240)","(26,2652837)","(4,86369)"
"69020150","(26,24662)","(26,2141969)","(26,2677499)","(4,87989)"
"69020151","(26,24662)","(26,2161698)","(26,2702161)","(4,89629)"
"69020152","(26,24662)","(26,2181427)","(26,2726823)","(4,91289)"
"69020153","(26,24662)","(26,2201156)","(26,2751485)","(4,92969)"
"69020154","(26,24662)","(26,2220885)","(26,2776147)","(4,94669)"
"69020155","(26,24662)","(26,2240614)","(26,2800809)","(4,96390)"
"69020156","(26,24662)","(26,2260343)","(26,2825471)","(4,98131)"
"69020157","(26,24662)","(26,2280072)","(26,2850133)","(4,99892)"
"69020158","(26,24662)","(26,2299801)","(26,2874795)","(4,101674)"
"69020159","(26,24662)","(26,2319530)","(26,2899457)","(4,103477)"
"69020160","(26,24662)","(26,2339259)","(26,2924119)","(4,105301)"
"69020161","(26,24662)","(26,2358988)","(26,2948781)","(4,107146)"
"69020162","(26,24662)","(26,2378717)","(26,2973443)","(4,109012)"
"69020163","(26,24662)","(26,2398446)","(26,2998105)","(4,110899)"
"69020164","(26,24662)","(26,2418175)","(26,3022767)","(4,112807)"
"69020165","(26,24662)","(26,2437904)","(26,3047429)","(4,114737)"
"69020166","(26,24662)","(26,2457633)","(26,3072091)","(4,116688)"
"69020167","(26,24662)","(26,2477362)","(26,3096753)","(4,118661)"
"69020168","(26,24662)","(26,2497091)","(26,3121415)","(4,120655)"
"69020169","(26,24662)","(26,2516820)","(26,3146077)","(4,122671)"
"69020170","(26,24662)","(26,2536549)","(26,3170739)","(4,124709)"
"69020171","(26,24662)","(26,2556278)","(26,3195401)","(4,126769)"
"69020172","(26,24662)","(26,2576007)","(26,3220063)","(4,128851)"
"69020173","(26,24662)","(26,2595736)","(26,3244725)","(4,130956)"
"69020174","(26,24662)","(26,2615465)","(26,3269387)","(4,133083)"
"69020175","(26,24662)","(26,2635194)","(26,3294049)","(4,135233)"
"69020176","(26,24662)","(26,2654923)","(26,3318711)","(4,137405)"
"69020177","(26,24662)","(26,2674652)","(26,3343373)","(4,139600)"
"69020178","(26,24662)","(26,2694381)","(26,3368035)","(4,141818)"
"69020179","(26,24662)","(26,2714110)","(26,3392697)","(4,144059)"
"69020180","(26,24662)","(26,2733839)","(26,3417359)","(4,146323)"
"69020181","(26,24662)","(26,2753568)","(26,3442021)","(4,148610)"
"69020182","(26,24662)","(26,2773297)","(26,3466683)","(4,150920)"
"69020183","(26,24662)","(26,2793026)","(26,3491345)","(4,153254)"
"69020184","(26,24662)","(26,2812755)","(26,3516007)","(4,155611)"
"69020185","(26,24662)","(26,2832484)","(26,3540669)","(4,157992)"
"69020186","(26,24662)","(26,2852213)","(26,3565331)","(4,160397)"
"69020187","(26,24662)","(26,2871942)","(26,3589993)","(4,162826)"
"69020188","(26,24662)","(26,2891671)","(26,3614655)","(4,165278)"
"69020189","(26,24662)","(26,2911400)","(26,3639317)","(4,167755)"
"69020190","(26,24662)","(26,2931129)","(26,3663979)","(4,170256)"
"69020191","(26,24662)","(26,2950858)","(26,3688641)","(4,172781)"
"69020192","(26,24662)","(26,2970587)","(26,3713303)","(4,175330)"
"69020193","(26,24662)","(26,2990316)","(26,3737965)","(4,177904)"
"69020194","(26,24662)","(26,3010045)","(26,3762627)","(4,180503)"
"69020195","(26,24662)","(26,3029774)","(26,3787289)","(4,183126)"
"69020196","(26,24662)","(26,3049503)","(26,3811951)","(4,185774)"
"69020197","(26,24662)","(26,3069232)","(26,3836613)","(4,188447)"
"69020198","(26,24662)","(26,3088961)","(26,3861275)","(4,191145)"
"69020199","(26,24662)","(26,3108690)","(26,3885937)","(4,193868)"
"69020200","","(26,3128419)","(26,3910599)","(4,196616)"
"69021001","(26,5400)","(26,21600)","",""
"69021002","(26,5670)","(26,21600)","(26,27000)","(4,11)"
"69021003","(26,5940)","(26,26136)","(26,32670)","(4,20)"
"69021004","(26,6210)","(26,30888)","(26,38610)","(4,31)"
"69021005","(26,6480)","(26,35856)","(26,44820)","(4,45)"
"69021006","(26,6750)","(26,41040)","(26,51300)","(4,62)"
"69021007","(26,7020)","(26,46440)","(26,58050)","(4,82)"
"69021008","(26,7290)","(26,52056)","(26,65070)","(4,105)"
"69021009","(26,7560)","(26,57888)","(26,72360)","(4,131)"
"69021010","(26,7830)","(26,63936)","(26,79920)","(4,160)"
"69021011","(26,8100)","(26,70200)","(26,87750)","(4,194)"
"69021012","(26,8370)","(26,76680)","(26,95850)","(4,231)"
"69021013","(26,8640)","(26,83376)","(26,104220)","(4,271)"
"69021014","(26,8910)","(26,90288)","(26,112860)","(4,317)"
"69021015","(26,9180)","(26,97416)","(26,121770)","(4,366)"
"69021016","(26,9450)","(26,104760)","(26,130950)","(4,420)"
"69021017","(26,9720)","(26,112320)","(26,140400)","(4,478)"
"69021018","(26,9990)","(26,120096)","(26,150120)","(4,541)"
"69021019","(26,10260)","(26,128088)","(26,160110)","(4,609)"
"69021020","(26,10530)","(26,136296)","(26,170370)","(4,682)"
"69021021","(26,10800)","(26,144720)","(26,180900)","(4,760)"
"69021022","(26,11070)","(26,153360)","(26,191700)","(4,844)"
"69021023","(26,11340)","(26,162216)","(26,202770)","(4,933)"
"69021024","(26,11610)","(26,171288)","(26,214110)","(4,1028)"
"69021025","(26,11880)","(26,180576)","(26,225720)","(4,1129)"
"69021026","(26,12150)","(26,190080)","(26,237600)","(4,1236)"
"69021027","(26,12420)","(26,199800)","(26,249750)","(4,1349)"
"69021028","(26,12690)","(26,209736)","(26,262170)","(4,1469)"
"69021029","(26,12960)","(26,219888)","(26,274860)","(4,1595)"
"69021030","(26,13230)","(26,230256)","(26,287820)","(4,1727)"
"69021031","(26,13500)","(26,240840)","(26,301050)","(4,1867)"
"69021032","(26,13770)","(26,251640)","(26,314550)","(4,2014)"
"69021033","(26,14040)","(26,262656)","(26,328320)","(4,2167)"
"69021034","(26,14310)","(26,273888)","(26,342360)","(4,2329)"
"69021035","(26,14580)","(26,285336)","(26,356670)","(4,2497)"
"69021036","(26,14850)","(26,297000)","(26,371250)","(4,2673)"
"69021037","(26,15120)","(26,308880)","(26,386100)","(4,2858)"
"69021038","(26,15390)","(26,320976)","(26,401220)","(4,3050)"
"69021039","(26,15660)","(26,333288)","(26,416610)","(4,3250)"
"69021040","(26,15930)","(26,345816)","(26,432270)","(4,3459)"
"69021041","(26,16200)","(26,358560)","(26,448200)","(4,3676)"
"69021042","(26,16470)","(26,371520)","(26,464400)","(4,3901)"
"69021043","(26,16740)","(26,384696)","(26,480870)","(4,4136)"
"69021044","(26,17010)","(26,398088)","(26,497610)","(4,4379)"
"69021045","(26,17280)","(26,411696)","(26,514620)","(4,4632)"
"69021046","(26,17550)","(26,425520)","(26,531900)","(4,4894)"
"69021047","(26,17820)","(26,439560)","(26,549450)","(4,5165)"
"69021048","(26,18090)","(26,453816)","(26,567270)","(4,5446)"
"69021049","(26,18360)","(26,468288)","(26,585360)","(4,5737)"
"69021050","(26,18630)","(26,482976)","(26,603720)","(4,6038)"
"69021051","(26,18900)","(26,497880)","(26,622350)","(4,6348)"
"69021052","(26,19170)","(26,513000)","(26,641250)","(4,6669)"
"69021053","(26,19440)","(26,528336)","(26,660420)","(4,7001)"
"69021054","(26,19710)","(26,543888)","(26,679860)","(4,7343)"
"69021055","(26,19980)","(26,559656)","(26,699570)","(4,7696)"
"69021056","(26,20250)","(26,575640)","(26,719550)","(4,8059)"
"69021057","(26,20520)","(26,591840)","(26,739800)","(4,8434)"
"69021058","(26,20790)","(26,608256)","(26,760320)","(4,8820)"
"69021059","(26,21060)","(26,624888)","(26,781110)","(4,9218)"
"69021060","(26,21330)","(26,641736)","(26,802170)","(4,9627)"
"69021061","(26,21600)","(26,658800)","(26,823500)","(4,10047)"
"69021062","(26,21870)","(26,676080)","(26,845100)","(4,10480)"
"69021063","(26,22140)","(26,693576)","(26,866970)","(4,10924)"
"69021064","(26,22410)","(26,711288)","(26,889110)","(4,11381)"
"69021065","(26,22680)","(26,729216)","(26,911520)","(4,11850)"
"69021066","(26,22950)","(26,747360)","(26,934200)","(4,12332)"
"69021067","(26,23220)","(26,765720)","(26,957150)","(4,12826)"
"69021068","(26,23490)","(26,784296)","(26,980370)","(4,13334)"
"69021069","(26,23760)","(26,803088)","(26,1003860)","(4,13854)"
"69021070","(26,24030)","(26,822096)","(26,1027620)","(4,14387)"
"69021071","(26,24300)","(26,841320)","(26,1051650)","(4,14934)"
"69021072","(26,24570)","(26,860760)","(26,1075950)","(4,15494)"
"69021073","(26,24840)","(26,880416)","(26,1100520)","(4,16068)"
"69021074","(26,25110)","(26,900288)","(26,1125360)","(4,16656)"
"69021075","(26,25380)","(26,920376)","(26,1150470)","(4,17258)"
"69021076","(26,25650)","(26,940680)","(26,1175850)","(4,17873)"
"69021077","(26,25920)","(26,961200)","(26,1201500)","(4,18504)"
"69021078","(26,26190)","(26,981936)","(26,1227420)","(4,19148)"
"69021079","(26,26460)","(26,1002888)","(26,1253610)","(4,19808)"
"69021080","(26,26730)","(26,1024056)","(26,1280070)","(4,20482)"
"69021081","(26,27000)","(26,1045440)","(26,1306800)","(4,21171)"
"69021082","(26,27270)","(26,1067040)","(26,1333800)","(4,21875)"
"69021083","(26,27540)","(26,1088856)","(26,1361070)","(4,22594)"
"69021084","(26,27810)","(26,1110888)","(26,1388610)","(4,23329)"
"69021085","(26,28080)","(26,1133136)","(26,1416420)","(4,24080)"
