"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17005063","17003982","17003983","0","90005600"
"17005064","17004094","17004094","0","90005601"
"17005065","17004250","17004253","0","90005602"
"17005066","0","17005066","0","90005603"
"17005067","17004656","17004659","0","90005604"
"17005068","17004661","17005069","1","90005605"
"17005069","0","17005069","0","90005606"
"17005070","17004678","17004680","0","90005607"
"17005071","17004714","17004716","0","90005608"
"17005072","17004863","17004863","0","90005609"
"17005073","17004871","17004871","1","90005610"
"17005074","17005075","17005075","1","90005611"
"17005075","0","17005075","0","90005612"
"17005076","17005077","17005077","0","90005613"
"17005077","0","17005077","0","90005614"
"17005078","0","17005078","1","90005615"
"17005079","0","17005079","1","90005616"
"17005080","0","17005080","1","90005617"
"17005081","17005082","17005083","1","90005618"
"17005082","17005083","17005083","0","90005619"
"17005083","0","17005083","0","90005884"
"17005084","17005085","17005085","0","90005621"
"17005085","0","17005085","1","90005622"
"17005086","0","17005086","1","90005623"
"17005087","0","17005086","1","90005624"
"17005088","0","17005086","1","90005625"
"17005089","0","17005089","1","90005626"
"17005090","17005091","17005091","1","90005627"
"17005091","0","17005091","0","90005628"
"17005092","17005093","17005093","0","90005629"
"17005093","0","17005093","1","90005630"
"17005094","17005095","17005095","1","90005631"
"17005095","0","17005095","0","90005632"
"17005096","0","17005095","1","90005633"
"17005097","0","17005097","1","90005634"
"17005098","17005099","17005099","0","90005635"
"17005099","0","17005099","1","90005636"
"17005100","0","17005100","0","90005637"
"17005101","0","17005100","1","90005638"
"17005102","0","17005100","0","90005639"
"17005103","17005104","17005105","0","90005640"
"17005104","17005105","17005105","0","90005641"
"17005105","0","17005105","0","90005642"
"17005106","0","17005106","0","90005643"
"17005107","17005108","17005108","0","90005644"
"17005108","0","17005108","0","90005645"
"17005109","0","17005108","0","90005646"
"17005110","0","17005110","0","90005647"
"17005111","0","17005110","0","90005648"
"17005112","0","17005110","1","90005649"
"17005113","0","17005110","0","90005650"
"17005114","0","17005114","0","90005651"
"17005115","0","17005114","1","90005652"
"17005116","0","17005114","0","90005653"
"17005117","0","17005117","1","90005654"
"17005118","0","17005118","1","90005655"
"17005119","17005120","17005127","1","90005656"
"17005120","17005121","17005127","0","90005657"
"17005121","17005127","17005127","0","90005658"
"17005122","0","17005122","0","90005659"
"17005123","0","17005122","1","90005660"
"17005124","17005125","17005125","1","90005661"
"17005125","0","17005125","1","90005662"
"17005126","0","17005126","1","90005663"
"17005127","0","17005127","0","90005664"
"17005128","0","17005128","1","90005665"
"17005129","0","17005129","0","90005666"
"17005130","0","17005130","0","90005667"
"17005131","0","17005131","0","90005668"
"17005132","17005133","17005133","0","90005669"
"17005133","0","17005133","0","90005670"
"17005134","0","17005134","0","90005671"
"17005135","0","17005134","0","90005672"
"17005136","0","17005136","0","90005673"
"17005137","17005138","17005138","0","90005674"
"17005138","0","17005138","1","90005675"
"17005139","17005140","17006532","0","90005676"
"17005140","17006530","17006532","1","90005677"
"17005141","0","17005141","0","90005678"
"17005142","17005143","17006533","0","90005679"
"17005143","17005144","17006533","0","90005680"
"17005144","17006533","17006533","0","90005681"
"17005145","17005146","17005146","0","90005682"
"17005146","0","17005146","1","90005683"
"17005147","17005148","17005148","0","90005684"
"17005148","0","17005148","1","90005685"
"17005149","0","17005149","0","90005686"
"17005150","0","17005149","1","90005687"
"17005151","17005152","17005152","1","90005688"
"17005152","0","17005152","0","90005689"
"17005153","17005154","17005157","1","90005690"
"17005154","17005155","17005157","0","90005691"
"17005155","17005156","17005157","1","90005692"
"17005156","17005157","17005157","0","90005693"
"17005157","0","17005157","0","90005694"
"17005158","0","17005157","1","90005695"
"17005159","0","17005157","1","90005696"
"17005160","17005161","17005161","1","90005697"
"17005161","0","17005161","0","90005698"
"17005162","0","17005161","0","90005699"
"17005163","0","17005161","1","90005700"
"17005164","17005165","17005168","0","90005701"
"17005165","17005166","17005168","1","90005702"
"17005166","17005167","17005168","0","90005703"
"17005167","17005168","17005168","1","90005704"
"17005168","","17005168","1","90005705"
"17005169","0","17005169","1","90005706"
"17005170","17005171","17005172","1","90005707"
"17005171","17005172","17005172","0","90005708"
"17005172","0","17005172","1","90005709"
"17005173","17005174","17005174","0","90005710"
"17005174","0","17005174","0","90005711"
"17005175","0","17005175","0","90008218"
"17005176","17005177","17005177","1","90005712"
"17005177","0","17005177","0","90005713"
"17005178","17005179","17005182","1","90005714"
"17005179","17005180","17005182","0","90005715"
"17005180","17005181","17005182","1","90005716"
"17005181","17005182","17005182","0","90005717"
"17005182","0","17005182","1","90005718"
"17005183","0","17005182","0","90005719"
"17005184","0","17005182","1","90005720"
"17005185","0","17005182","0","90005721"
"17005186","17005187","17005187","0","90005722"
"17005187","0","17005187","0","90005723"
"17005188","0","17005187","0","90005724"
"17005189","0","17005187","1","90005725"
"17005190","0","17005187","0","90005726"
"17005191","0","17005187","0","90005727"
"17005192","0","17005192","0","90005728"
"17005193","0","17005192","0","90005729"
"17005194","0","17005192","0","90005730"
"17005195","0","17005192","1","90005731"
"17005196","0","17005192","0","90005732"
"17005197","0","17005192","1","90005733"
"17005198","0","17005192","0","90005734"
"17005199","17005200","17005203","0","90005735"
"17005200","17005201","17005203","0","90005736"
"17005201","17005202","17005203","0","90005737"
"17005202","17005203","17005203","1","90005738"
"17005203","0","17005203","0","90005739"
"17005204","17005205","17005205","0","90005740"
"17005205","0","17005205","0","90005741"
"17005206","0","17005205","0","90005742"
"17005207","0","17005205","0","90005743"
"17005208","17005209","17005212","0","90005744"
"17005209","17005210","17005212","0","90005745"
"17005210","17005211","17005212","1","90005746"
"17005211","17005212","17005212","0","90005747"
"17005212","0","17005212","0","90005748"
"17005213","0","17005212","1","90005749"
"17005214","0","17005212","0","90005750"
"17005215","17005216","17005217","1","90005751"
"17005216","17005217","17005217","0","90005752"
"17005217","0","17005217","1","90005753"
"17005218","0","17005218","0","90005754"
"17005219","0","17005218","1","90005755"
"17005220","0","17005218","0","90005756"
"17005221","17005222","17005222","0","90005757"
"17005222","0","17005222","0","90005758"
"17005223","0","17005221","0","90005759"
"17005224","17005225","17005225","0","90005760"
"17005225","0","17005225","0","90005761"
"17005226","17005227","17005228","0","90410000"
"17005227","17005228","17005228","1","90410001"
"17005228","0","17005228","0","90410002"
"17005229","17005230","17005231","1","90410003"
"17005230","17005231","17005231","0","90410004"
"17005231","0","17005231","0","90410005"
"17005232","17005233","17005236","1","90410006"
"17005233","17005234","17005236","0","90410007"
"17005234","17005235","17005236","1","90410008"
"17005235","17005236","17005236","0","90410009"
"17005236","0","17005236","1","90410010"
"17005237","0","17005237","1","90410011"
"17005238","17005239","17005240","0","90410012"
"17005239","17005240","17005240","1","90410013"
"17005240","0","17005240","0","90410014"
"17005241","0","17005241","0","90410015"
"17005242","17005243","17005244","0","90410016"
"17005243","17005244","17005244","1","90410017"
"17005244","0","17005244","0","90410018"
"17005245","17005246","17005250","1","90410019"
"17005246","17005247","17005250","0","90410020"
"17005247","17005248","17005250","1","90410021"
"17005248","17005249","17005250","1","90410022"
"17005249","17005250","17005250","0","90410023"
"17005250","0","17005250","0","90410024"
"17005251","17005252","17005256","0","90410025"
"17005252","17005253","17005256","1","90410026"
"17005253","17005254","17005256","0","90410027"
"17005254","17005255","17005256","1","90410028"
"17005255","17005256","17005256","0","90410029"
"17005256","0","17005256","0","90410030"
"17005257","17005258","17005261","0","90410031"
"17005258","17005259","17005261","1","90410032"
"17005259","17005260","17005261","0","90410033"
"17005260","17005261","17005261","1","90410034"
"17005261","0","17005261","0","90410035"
"17005262","17005263","17005263","1","90410036"
"17005263","0","17005263","0","90410037"
"17005264","0","17005264","1","90410038"
"17005265","17005266","17005266","0","90410039"
"17005266","0","17005266","0","90410040"
"17005267","0","17005267","1","90410041"
"17005268","17005269","17005269","0","90410042"
"17005269","0","17005269","0","90410043"
"17005270","0","17005270","1","90410044"
"17005271","17005272","17005274","0","90410045"
"17005272","17005273","17005274","1","90410046"
"17005273","17005274","17005274","0","90410047"
"17005274","0","17005274","0","90410048"
"17005275","17005276","17005277","1","90410049"
"17005276","17005277","17005277","0","90410050"
"17005277","0","17005277","0","90410051"
"17005278","17005279","17005283","0","90410052"
"17005279","17005280","17005283","1","90410053"
"17005280","17005281","17005283","0","90410054"
"17005281","17005282","17005283","1","90410055"
"17005282","17005283","17005283","0","90410056"
"17005283","0","17005283","1","90410057"
"17005284","0","17005284","1","90410058"
"17005285","17005286","17005289","1","90410059"
"17005286","17005287","17005289","0","90410060"
"17005287","17005288","17005289","1","90410061"
"17005288","17005289","17005289","0","90410062"
"17005289","0","17005289","0","90410063"
"17005290","17005291","17005294","0","90410064"
"17005291","17005292","17005294","1","90410065"
"17005292","17005293","17005294","0","90410066"
"17005293","17005294","17005294","1","90410067"
"17005294","0","17005294","0","90410068"
"17005295","0","17005295","0","90410069"
"17005296","0","17005296","1","90410070"
"17005297","0","17005297","1","90410071"
"17005298","0","17005298","1","90410072"
"17005299","0","17005299","1","90410073"
"17005300","0","17005300","1","90410074"
"17005301","0","17005301","1","90410075"
"17005302","0","17005302","1","90410076"
"17005303","17005304","17005309","0","90410077"
"17005304","17005305","17005309","1","90410078"
"17005305","17005306","17005309","0","90410079"
"17005306","17005307","17005309","0","90410080"
"17005307","17005308","17005309","0","90410081"
"17005308","17005309","17005309","0","90410082"
"17005309","0","17005309","1","90410083"
"17005310","17005311","17005313","1","90410084"
"17005311","17005312","17005313","0","90410085"
"17005312","17005313","17005313","1","90410086"
"17005313","0","17005313","0","90410087"
"17005314","0","17005314","1","90410088"
"17005315","17005316","17005317","1","90410089"
"17005316","17005317","17005317","0","90410090"
"17005317","0","17005317","0","90410091"
"17005318","17005319","17005319","1","90410092"
"17005319","0","17005319","0","90410093"
"17005320","17005321","17005321","1","90410094"
"17005321","0","17005321","0","90410095"
"17005322","17005323","17005325","1","90410096"
"17005323","17005324","17005325","0","90410097"
"17005324","17005325","17005325","1","90410098"
"17005325","0","17005325","0","90410099"
"17005326","17005327","17005332","1","90410100"
"17005327","17005328","17005332","0","90410101"
"17005328","17005329","17005332","1","90410102"
"17005329","17005330","17005332","0","90410103"
"17005330","17005331","17005332","1","90410104"
"17005331","17005332","17005332","0","90410105"
"17005332","0","17005332","0","90410106"
"17005333","0","17005333","1","90410107"
"17005334","17005335","17005336","1","90410108"
"17005335","17005336","17005336","0","90410109"
"17005336","0","17005336","0","90410110"
"17005337","17005338","17005339","0","90410111"
"17005338","17005339","17005339","1","90410112"
