"AttributeId","Type","SubType","WorldID","IslandId","Order","MapLevel","IsGuideMap","MapName","Description","Res","MiniMapId","FubenIcon","FubenBgImg","FubenAssessment","NpcPointId","MaxPlayerCount","MinNextLine","BornLocation","BornRotation","RandomBormLocation","FlyAutoLocation","AutoType","AutoLocation","MonsterBrushId","AwardBrushId","BigAward","SpecialAward","BrushMaxCount","MapPlayId","OnlineAward","OfflineAward","NextMapId","TreasureNpcId","TreasureMaxCount","TreasureDropId","TreasureRefrushBoss","TreasureMultipleMax","BossBrushId","SearchRefrushBossValue","TransportPrice","MapStartX","MapStartY","MapEndX","MapEndY","TowerWidth","TowerLength","SeeAllNpc","ReenterCD","RelivePoint","SafePoint","MapFirstBuffIdArray","MapBuffIdArray","MapBuffSlowIdArray","IsAllowPK","MustUseWing","BeginJoinTime","EndJoinTime","BeginMapTime","EndMapTime","EnterWeek","BeginCanJoin","EnterLevel","EnterVIPLevel","UnLockMissionID","EnterRaidCostItem","MoppingUpCostItem","Preconditions","UnlockCondition","Difficulty","DifficultyName","EnterCount","GroupType","ConsumeEnterCounterCond","HaveExtraEnterWay","ExtraBuyCount","ExtraBuyCountNeedMoney","ExtraBuyCountNeedMoneyStr","ExtraEnterCount","ExtraEnterNeedMoney","MPPanelType","InfoPanelType","WinCond","SettleLevelType","SettleLevelDropIdArr","TimeBegin","AutoTransferTime","TimeRequire","TriggerList","RecommandFightingPower","MoppingUpUnlockCond","ProtectNpc","BossID","PlotTips","DropItems","DropItemsNum","ResultDialogType","ResultDialogPopDelayTime","ResultDialogLiveTime","RandomAwardItems","FirstWinAwardDropId","FirstWinAwardItems","FirstWinAwardItemsNum","FirstWinAwardMoney","RewardSettlementType","AwardItems","AwardItemsNum","AwardMoneyFactor","AwardMoney","AssistAwardItems","MoppingUpRandomAwardItems","MoppingUpAwardMoney","MoppingUpTime","DefaultPkMode","BackgroundMusic","MapWidgetJumpArray","HpOperateWhenIn","HpOperateWhenOut","MapReviveType","AutoReviveCD","DeadToLiveCD","DistanceOfShowHeadPanel","BestRecordOrderType","Noticeld","ExpTitleIcon","IsSceneCamera","RaidWinCharacterRotation","RaidWidgetLocation","RaidBossAniParams","EnterGradeLevel","RecommendLevel","CaptainRewardItems","NotCanRevive","NextRefreshTime","BreakLineLogin","ReviveEndClearTarget","LoginEndAutoFight","VipEnterSceneBuff","HookWaitTime","NeedFightLeaveSafe","JoinTopTip","CameraData","VipMoppingConfig","VipMoppingDrop"
"71171056","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","850","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013955","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171057","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","860","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013956","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171058","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","870","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013957","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171059","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","880","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013958","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171060","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","890","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013959","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171061","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","900","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013960","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171062","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","910","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013961","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171063","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","920","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013962","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171064","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","930","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013963","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171065","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","940","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013964","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171066","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","950","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013965","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171067","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","960","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013966","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171068","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","970","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013967","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71171069","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","980","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033165,70025145,70025146)","","30","900","(81012169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013968","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033165,70025145,70025146)"
"71171070","19","","","","","","0","90050233","90054109","91310035","(72017024,0)","91231076","91231076","","0","250","","(7324,11141,345,0)","(0,0,-90)","","(7324,11141,345,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","26000","26000","20000","20000","","","(7324,11141,345,0)","","","(10090003,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","990","","","","","0","117000102","","","","","2","0","","","","0","","1","(4)","(1)","(0,80,40)","(70033166,70025143,70025144)","","30","900","(81012170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","0","","76013969","","(31020007,31080006,31102103)","","0","0","0","","","","","","","","","","","","","","0","0","91920013","","1","1","0","30","15","2000","0","","","","","","","","","","","","","","","(0,0,0,0,10520000,10520000,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001,10520001)","","","","","(170,3)","(70033166,70025143,70025144)"
"71180001","21","1","","","","","0","90050251","90054110","91310036","(72017014,0)","91231147","91231147","","82040018","460","","(15987,18358,456,0)","(0,0,130)","","(15987,18358,456,0)","0","","","","","","","","","","","","","","","","","","(4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","0","0","100000","100000","2500","2500","","","(15987,18358,456,0)","(74000411,74000400)","","(10090003,0)","","2","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","0","117000095","","","999","","0","0","","","","0","","2","(11)","(0)","","","","10","0","(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","","","0","","","","0","0","0","","","","","","","","","","","","","","","3","91920018","","1","1","1","10","10","2000","0","","","","","","","1","(160,299)","","","","","","","","","","","","",""
"71180002","21","2","","","","","0","90050252","90054110","91310036","(72017015,0)","91231147","91231147","","82040042","460","","(15987,18358,456,0)","(0,0,130)","","(15987,18358,456,0)","0","","","","","","","","","","","","","","","","","","(4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","0","0","100000","100000","2500","2500","","","(15987,18358,456,0)","(74000411,74000400)","","(10090003,0)","","2","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","0","117000095","","","999","","0","0","","","","0","","2","(11)","(0)","","","","10","0","(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","","","0","","","","0","0","0","","","","","","","","","","","","","","","3","91920018","","1","1","1","10","10","2000","0","","","","","","","3","(300,399)","","","","","","","","","","","","",""
"71180003","21","3","","","","","0","90050253","90054110","91310036","(72017016,0)","91231147","91231147","","82040065","460","","(15987,18358,456,0)","(0,0,130)","","(15987,18358,456,0)","0","","","","","","","","","","","","","","","","","","(4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","0","0","100000","100000","2500","2500","","","(15987,18358,456,0)","(74000411,74000400)","","(10090003,0)","","2","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","0","117000095","","","999","","0","0","","","","0","","2","(11)","(0)","","","","10","0","(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","","","0","","","","0","0","0","","","","","","","","","","","","","","","3","91920018","","1","1","1","10","10","2000","0","","","","","","","4","(400,499)","","","","","","","","","","","","",""
"71180004","21","4","","","","","0","90050254","90054110","91310036","(72017017,0)","91231147","91231147","","82040088","460","","(15987,18358,456,0)","(0,0,130)","","(15987,18358,456,0)","0","","","","","","","","","","","","","","","","","","(4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","0","0","100000","100000","2500","2500","","","(15987,18358,456,0)","(74000411,74000400)","","(10090003,0)","","2","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","0","117000095","","","999","","0","0","","","","0","","2","(11)","(0)","","","","10","0","(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","","","0","","","","0","0","0","","","","","","","","","","","","","","","3","91920018","","1","1","1","10","10","2000","0","","","","","","","5","(500,599)","","","","","","","","","","","","",""
"71180005","21","5","","","","","0","90050255","90054110","91310036","(72017018,0)","91231147","91231147","","82040111","460","","(15987,18358,456,0)","(0,0,130)","","(15987,18358,456,0)","0","","","","","","","","","","","","","","","","","","(4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","0","0","100000","100000","2500","2500","","","(15987,18358,456,0)","(74000411,74000400)","","(10090003,0)","","2","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","0","117000095","","","999","","0","0","","","","0","","2","(11)","(0)","","","","10","0","(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","","","","0","","","","0","0","0","","","","","","","","","","","","","","","3","91920018","","1","1","1","10","10","2000","0","","","","","","","6","(600,699)","","","","","","","","","","","","",""
